X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.492,0.79,0.373,0.833,-0.765,-0.696,1.684,-0.748,-0.232,-0.24
0.712,0.738,0.771,0.82,0.058,0.97,1.034,0.572,1.651,1.713
0.093,0.915,0.67,0.731,0.136,1.056,-1.19,0.572,-0.049,-0.052
0.952,0.218,0.663,0.2,0.908,-0.925,-1.336,-0.748,3.831,3.955
0.129,0.637,0.433,0.767,-0.581,-0.925,-0.515,-0.033,-0.045,-0.049
0.139,0.244,0.629,0.863,-0.262,-0.177,-0.921,0.472,0.565,0.547
0.808,0.738,0.67,0.05,0.076,-0.369,0.204,-0.597,3.982,4.088
0.276,0.899,0.38,0.476,0.725,1.056,0.023,0.472,0.664,0.661
0.624,0.069,0.969,0.439,0.314,1.856,0.919,-0.246,3.209,3.417
0.396,0.946,0.158,0.999,0.401,-0.369,-0.712,0.097,-0.037,-0.035
0.117,0.548,0.387,0.194,2.057,0.398,0.204,-0.19,1.654,1.758
0.034,0.775,0.281,0.417,-0.84,-0.369,0.339,0.097,-0.003,-0.003
0.79,0.272,0.486,0.562,0.596,-0.696,1.112,0.499,1.349,1.319
0.27,0.29,0.67,0.33,-2.028,-2.628,-3,1.348,2.158,1.959
0.396,0.436,0.853,0.947,0.908,0.398,0.983,1.046,0.78,0.828
0.276,0.009,0.853,0.05,-0.998,-2.628,0.014,-0.445,3.87,3.861
0.538,0.78,0.25,0.543,1.329,0.398,0.133,-0.161,1.051,1.074
0.764,0.254,0.561,0.755,-3,-0.925,1.373,-1.448,1.001,1.081
0.003,0.935,0.439,0.941,0.956,1.143,0.204,-0.899,-0.246,-0.228
0.418,0.607,0.331,0.707,0.002,1.856,1.747,1.856,1.171,1.266
0.75,0.637,0.439,0.332,-0.18,0.174,-0.805,-0.748,2.144,2.201
0.635,0.967,0.544,0.301,-0.507,-2.628,-0.959,-1.068,1.714,1.813
0.371,0.254,0.853,0.044,0.401,-2.628,-0.712,-0.973,3.993,3.753
0.952,0.637,0.203,0.89,0.725,-0.177,-1.19,0.097,1.459,1.494
0.571,0.007,0.935,0.48,0.076,-0.369,-0.083,-0.899,2.572,2.824
0.538,0.355,0.008,0.253,-1.508,1.331,0.775,0.003,2.196,2.154
0.635,0.726,0.439,0.902,-0.085,0.723,1.498,0.712,0.314,0.341
0.44,0.314,0.439,0.947,-0.224,1.331,0.737,-1.282,0.916,0.851
0.762,0.009,0.158,0.069,-1.22,0.398,-0.745,0.472,4.276,4.643
0.366,0.101,0.808,0.859,1.391,-0.177,1.067,-0.628,1.105,1.17
0.53,0.314,0.568,0.693,0.136,-2.628,0.301,-1.748,0.758,0.767
0.965,0.314,0.853,0.476,-1.508,-0.177,1.112,0.393,2.343,2.167
0.905,0.738,0.504,0.121,-0.866,-0.723,0.602,0.729,2.93,3.119
0.034,0.95,0.542,0.566,0.956,0.398,-0.616,-3,0.367,0.39
0.556,0.314,0.316,0.05,0.002,-0.177,0.426,-0.072,3.417,3.58
0.844,0.6,0.454,0.431,-1.22,-0.925,-0.083,-0.291,1.769,1.633
0.062,0.355,0.691,0.921,0.136,0.208,0.277,0.217,0.016,0.016
0.712,0.526,0.506,0.325,-0.254,-2.628,-1.448,1.443,2.142,2.35
0.712,0.355,0.663,0.763,0.896,-2.628,0.919,-0.973,1.072,1.08
0.538,0.899,0.901,0.644,-1.508,-0.177,0.775,0.097,1.05,1.014
0.583,0.069,0.826,0.557,0.076,-0.696,-0.712,-2.15,2.228,2.036
0.424,0.163,0.697,0.003,0.401,0.109,-1.19,1.348,7.044,6.898
0.157,0.041,0.493,0.348,1.04,-0.925,1.498,-2.15,1.054,1.148
0.332,0.009,0.989,0.64,-0.581,0.109,-0.347,-1.448,2.059,1.902
0.635,0.71,0.712,0.301,-0.055,-1.052,-0.805,-0.768,2.176,1.987
0.219,0.738,0.281,0.841,0.136,-0.696,-0.347,-1.448,-0.166,-0.155
0.974,0.514,0.918,0.182,0.896,-0.925,0.614,0.551,3.534,3.575
0.258,0.806,0.065,0.803,0.908,-0.369,0.204,1.795,-0.113,-0.124
0.776,0.425,0.617,0.476,0.596,0.723,0.133,0.938,2.011,2.103
0.556,0.101,0.838,0.767,0.136,-2.628,0.426,-1.448,1.286,1.285
0.896,0.163,0.608,0.158,0.848,1.856,-0.616,0.472,3.887,3.675
0.003,0.614,0.525,0.386,-1.22,-1.052,-2.435,0.938,1.074,1.169
0.672,0.069,0.281,0.435,-0.581,-0.177,-0.921,-0.899,2.15,2.287
0.405,0.562,0.471,0.435,-0.78,-0.925,1.498,1.114,0.512,0.473
0.258,0.637,0.047,0.171,-0.765,0.398,-1.253,-0.412,1.863,1.854
0.974,0.355,0.373,0.333,-0.409,-0.437,0.775,-0.445,2.169,2.222
0.808,0.514,0.989,0.008,-1.508,-2.628,-2.435,0.003,7.06,6.863
0.157,0.866,0.415,0.158,1.66,-2.628,-0.778,-0.768,1.681,1.696
0.332,0.29,0.739,0.872,0.349,-0.177,-0.108,-0.037,0.774,0.722
0.672,0.355,0.03,0.684,0.981,-0.696,-0.872,-0.033,1.415,1.281
0.27,0.935,0.65,0.794,-0.823,0.208,-0.959,0.097,0.495,0.47
0.952,0.069,0.65,0.356,1.329,0.398,-1.19,-0.394,3.616,3.414
0.235,0.637,0.147,0.387,0.401,-0.696,0.204,-0.58,0.478,0.438
0.518,0.237,0.832,0.108,0.226,0.109,-1.07,0.988,3.724,3.408
0.44,0.607,0.808,0.092,0.054,0.8,0.983,1.443,2.936,2.815
0.492,0.637,0.534,0.501,-1.508,0.398,-0.778,-0.305,1.362,1.452
0.75,0.71,0.454,0.429,-1.22,-2.628,0.568,0.42,1.165,1.278
0.876,0.637,0.525,0.05,-0.765,0.8,-0.196,0.335,4.313,4.103
0.672,0.254,0.663,0.008,0.048,-0.696,-1.19,0.988,6.303,6.621
0.672,0.355,0.771,0.56,-0.002,0.208,-0.616,1.856,2.026,1.828
0.583,0.614,0.172,0.445,0.136,1.856,0.568,0.572,1.62,1.695
0.146,0.101,0.605,0.48,0.908,0.398,0.204,0.217,1.213,1.131
0.85,0.95,0.853,0.707,0.401,0.723,0.775,1.123,1.582,1.727
0.712,0.29,0.349,0.48,-1.22,-2.628,1.747,-0.748,0.847,0.883
0.276,0.935,0.008,0.014,0.401,-1.087,-1.648,-0.072,4.168,3.786
0.484,0.866,0.281,0.014,0.002,-0.369,0.204,-1.127,4.185,4.413
0.235,0.866,0.043,0.238,0.314,-2.628,1.684,0.712,0.175,0.187
0.396,0.101,0.165,0.597,-0.78,1.056,0.775,-0.394,1.324,1.412
0.371,0.637,0.929,0.582,0.596,-0.369,0.301,0.003,1.167,1.235
0.025,0.29,0.364,0.21,-0.66,0.8,0.277,0.712,1.28,1.205
0.844,0.738,0.67,0.471,0.772,0.8,0.204,0.42,2.004,2.167
0.44,0.237,0.123,0.725,0.259,-0.437,-0.471,-0.263,0.762,0.749
0.139,0.548,0.629,0.197,0.401,0.109,0.671,2.268,1.348,1.361
0.492,0.436,0.387,0.124,0.259,0.208,0.133,-0.748,2.465,2.382
0.868,0.101,0.715,0.229,0.136,-0.437,0.339,1.257,3.127,3.076
0.672,0.041,0.226,0.365,-0.581,-0.369,-0.083,-0.445,2.086,2.119
0.492,0.548,0.439,0.427,1.66,-1.087,-1.19,0.856,1.796,1.792
0.309,0.71,0.942,0.095,0.259,-0.177,-0.083,-0.748,2.978,2.687
0.117,0.899,0.008,0.417,0.136,-0.437,-0.872,0.097,0.359,0.357
0.492,0.637,0.929,0.627,-0.66,-0.369,0.4,1.046,1.285,1.313
0.468,0.935,0.585,0.147,0.848,0.398,0.023,0.335,2.363,2.46
0.672,0.637,0.034,0.772,1.66,-1.052,0.093,0.217,0.904,0.835
0.712,0.548,0.715,0.348,-0.507,-0.925,1.297,0.335,1.662,1.764
0.289,0.637,0.617,0.39,-0.409,0.617,-0.083,-1.448,1.208,1.094
0.712,0.436,0.969,0.137,0.956,-2.628,-1.07,-0.394,3.832,3.849
0.258,0.101,0.462,0.365,-0.129,0.398,1.373,-0.748,1.008,0.959
0.44,0.436,0.883,0.027,1.207,-0.852,0.478,0.856,4.557,4.202
0.712,0.069,0.497,0.838,0.596,0.617,0.983,0.499,1.307,1.276
0.366,0.436,0.544,0.801,-0.958,-0.177,0.478,0.003,0.374,0.355
0.524,0.355,0.608,0.453,-0.958,-0.177,0.775,1.348,1.285,1.179
0.418,0.009,0.387,0.39,-0.254,0.208,-0.196,1.257,1.85,1.676
0.583,0.163,0.629,0.634,-0.765,0.398,0.523,0.003,1.41,1.372
0.016,0.562,0.697,0.37,-0.958,-0.177,0.426,0.313,0.616,0.614
0.876,0.738,0.462,0.075,-0.765,0.398,-0.347,0.335,3.71,3.79
0.139,0.436,0.749,0.781,-0.581,-0.177,-0.471,0.572,0.528,0.569
0.332,0.254,0.629,0.947,-0.765,0.617,-1.19,-0.316,1.041,1.005
0.583,0.562,0.497,0.092,-0.055,-2.628,0.4,0.729,2.577,2.823
0.139,0.607,0.495,0.409,0.772,1.856,0.614,-1.127,1.111,1.034
0.332,0.254,0.129,0.06,-0.765,0.208,-1.19,0.097,3.319,3.422
0.952,0.637,0.008,0.026,0.349,-1.24,0.204,0.777,4.438,4.748
0.965,0.71,0.087,0.857,-0.889,-0.177,0.775,-0.394,0.855,0.913
0.712,0.237,0.771,0.039,0.981,0.208,-0.347,-0.748,4.987,5.417
0.405,0.436,0.584,0.828,0.401,0.8,-2.435,-0.58,1.509,1.56
0.965,0.844,0.949,0.214,-2.243,-0.369,-0.669,-0.899,3.475,3.69
0.034,0.272,0,0.589,0.076,-0.696,-1.336,0.572,0.401,0.428
0.034,0.101,0.331,0.781,-1.508,0.208,0.775,-0.748,-0.111,-0.119
0.016,0.967,0.771,0.224,-2.028,-0.437,-2.435,0.217,1.824,1.665
0.518,0.314,0.771,0.158,-0.507,-0.696,1.297,-1.557,2.38,2.505
0.034,0,0.331,0.514,-0.958,-1.052,-0.108,1.348,0.766,0.718
0.003,0.984,0.172,0.026,-0.507,1.856,-0.669,-0.798,2.941,2.886
0.106,0.514,0.406,0.496,0.058,1.331,-0.471,0.777,0.518,0.566
0.896,0.562,0.31,0.423,2.365,-1.132,-1.648,1.856,2.717,2.82
0.424,0.355,0.808,0.179,1.66,-0.177,-2.435,-1.448,3.604,3.692
0.799,0.314,0.889,0.668,0.956,-0.177,-0.347,-0.02,2.388,2.418
0.44,0.95,0.187,0.49,-1.508,-0.696,0.663,-0.072,0.32,0.296
0.538,0.101,0.67,0.89,-0.507,1.143,0.919,-0.19,1.656,1.507
0.974,0.826,0.415,0.44,-1.508,1.331,1.325,0.988,2.418,2.607
0,0.436,0.989,0.325,-1.508,-0.925,1.498,-0.597,0.898,0.89
0.289,0.355,0.918,0.781,0.349,-3,0.277,0.42,0.647,0.645
0.762,0.069,0.757,0.187,-1.508,0.617,-0.515,0.988,3.676,3.354
0.492,0.79,0.034,0.644,0.772,1.056,0.093,1.24,0.693,0.682
0,0.71,0.771,0.698,1.04,0.398,0.473,-0.798,0.218,0.216
0.492,0.738,0.808,0.675,0.725,-2.628,1.498,-0.768,0.386,0.383
0.025,0.355,0.974,0.742,-1.508,-0.852,-0.712,-0.973,0.826,0.799
0,0.312,0.715,0.05,0.308,0.109,-0.805,1.443,3.199,3.162
0.538,0.637,0.349,0.872,-0.085,0.8,0.077,-0.394,0.593,0.621
0.371,0.314,0.129,0.073,-0.055,0.208,-1.039,0.551,3.097,3.299
0.583,0.041,0.129,0.291,-0.765,0.208,1.297,0.813,1.759,1.85
0.289,0.637,0.275,0.264,0.076,0.208,0.983,-1.831,0.873,0.825
0.093,0.218,0.057,0.095,-0.055,-2.628,-0.108,0.472,1.833,1.736
0.635,0.738,0.454,0.153,0.401,0.723,-0.083,1.443,2.571,2.322
0.672,0.806,0.281,0.398,0.349,-0.437,-0.471,1.856,1.442,1.348
0.905,0.101,0.129,0.49,0.314,-0.47,-1.19,-0.19,2.397,2.17
0.139,0.355,0.514,0.471,2.365,0.398,-2.435,-2.15,1.922,1.997
0.905,0.976,0.158,0.654,1.391,-0.369,-0.872,-0.748,1.639,1.768
0.424,0.6,0.663,0.929,2.057,-0.177,-0.347,-0.748,1.022,1.058
0.117,0.272,0.544,0.742,0.229,-0.369,1.373,2.027,-0.161,-0.159
0.974,0.614,0.979,0.291,-1.508,-0.177,-1.336,1.046,3.595,3.445
0.016,0.29,0.252,0.214,-1.266,0.208,1.067,-0.973,0.799,0.771
0.307,0.844,0.497,0.675,1.66,-2.628,0.523,0.499,0.203,0.213
0.034,0.101,0.331,0.817,0.401,0.398,-2.435,-0.033,0.827,0.779
0.712,0.95,0.65,0.912,-0.765,0.398,-0.872,0.499,1.158,1.119
0.289,0.514,0.544,0.806,0.002,1.143,-0.872,-0.086,0.384,0.346
0.538,0.436,0.888,0.838,0.596,0.398,-1.336,-1.448,1.741,1.635
0.876,0.436,0.942,0.2,-1.22,-2.628,1.112,0.288,2.859,2.728
0.583,0.06,0.715,0.536,0.772,0.208,-0.712,0.097,2.204,2.283
0.235,0.314,0.568,0.931,0.136,0.174,-1.448,-0.899,0.721,0.776
0.876,0.436,0.331,0.713,0.401,0.398,0.775,1.443,1.216,1.214
0.069,0.562,0.281,0.634,-0.409,0.398,-0.818,0.217,0.198,0.207
0.383,0.101,0.074,0.985,-0.601,0.69,1.747,-0.033,0.026,0.024
0.774,0.218,0.935,0.551,0.772,-1.052,1.498,1.443,1.882,1.961
0.069,0.637,0.116,0.781,1.329,-1.052,-0.347,0.003,-0.145,-0.138
0.139,0,0.103,0.955,-0.823,1.143,1.232,-1.127,0.789,0.864
0.524,0.436,0.771,0.115,0.401,1.751,0.775,0.888,3.569,3.297
0.624,0.101,0.454,0.122,0.253,-0.177,0.133,1.257,3.087,3.117
0.418,0.163,0.187,0.333,-1.22,0.174,-1.19,-0.316,1.879,2.045
0.332,0.71,0.439,0.398,0.772,-1.132,-0.818,-0.412,1.018,1.078
0.359,0.866,0.471,0.651,-0.507,1.331,-3,-0.394,0.05,0.046
0.86,0.436,0.728,0.343,0.349,-0.696,-1.19,-0.899,2.818,2.956
0.484,0.915,0.053,0.859,-1.22,-2.628,0.614,1.443,-0.352,-0.374
0.672,0.163,0.252,0.282,-0.84,-0.177,-0.196,-0.748,2.209,2.344
0.712,0.163,0.226,0.115,-2.028,0.208,0.204,-0.291,3.084,3.233
0.524,0.614,0.979,0.373,-0.641,-0.369,-0.872,-0.58,2.356,2.473
0.069,0.163,0.439,0.781,0.226,0.109,0.204,0.217,0.113,0.11
0.258,0.562,0.172,0.204,0.956,-0.177,-0.872,-0.394,1.784,1.725
0.309,0.826,0.942,0.904,0.253,-0.177,-1.648,0.097,1.127,1.219
0.635,0.984,0.172,0.245,1.04,1.856,0.133,-1.557,2.225,2.349
0.556,0.984,0.331,0.512,0.596,-0.369,0.775,1.348,0.545,0.578
0.27,0.844,0.331,0.532,-0.866,0.398,0.775,-0.748,0.13,0.14
0.783,0.436,0.409,0.825,0.596,-2.628,-0.347,-0.58,0.989,0.906
0.424,0.272,0.387,0.333,0.314,0.398,0.426,-0.798,1.423,1.557
0.974,0.915,0.771,0.291,0.981,0.617,-0.616,-1.282,3.178,3.292
0.86,0.967,0.299,0.08,0.596,-2.628,0.775,-1.282,2.726,2.54
0.661,0.041,0.901,0.075,-1.508,-0.696,-1.039,1.348,4.665,4.539
0.876,0.314,0.116,0.414,1.391,-0.369,-0.347,0.278,2.303,2.434
0.424,0.009,0.147,0.325,-1.22,-2.628,0.133,-0.899,1.531,1.641
0.571,0.29,0.072,0.129,0.725,-0.696,-0.347,1.443,2.602,2.527
0.003,0.101,0.156,0.21,0.401,0.97,0.077,-0.394,1.484,1.383
0.538,0.163,0.808,0.682,-0.581,-0.177,-1.19,-0.19,1.967,2.074
0.129,0.775,0.11,0.187,-0.18,0.723,1.878,-0.19,0.629,0.623
0.672,0.726,0.771,0.996,0.596,0.398,-0.196,-0.973,1.087,1.192
0.157,0.163,0.901,0.634,-0.889,-0.696,-0.872,-0.412,1.346,1.264
0.75,0.436,0.087,0.918,-0.581,-0.177,-0.196,-0.597,0.862,0.813
0.896,0.526,0.065,0.957,-0.581,0.208,-0.196,-1.127,1.06,0.995
0.896,0.548,0.67,0.445,-0.507,1.242,0.301,1.348,2.485,2.536
0.808,0.101,0.187,0.088,0.401,0.109,-1.448,1.227,4.085,4.329
0.106,0.355,0.281,0.325,0.596,-2.628,0.133,0.888,0.501,0.497
0.905,0.984,0.074,0.49,0.596,1.751,0.204,0.66,1.793,1.808
0.27,0.436,0.918,0.05,0.596,0.723,-0.347,0.003,3.927,4.084
0.583,0.637,0.074,0.726,1.207,-0.177,-0.712,-0.445,1.044,1.111
0.762,0.844,0.771,0.204,-2.028,-0.369,-1.336,1.443,3.041,2.911
0.289,0.218,0.889,0.703,-0.958,-0.925,0.301,0.813,1.029,1.068
0.015,0.866,0.049,0.529,1.599,-1.052,-0.196,-0.58,0.009,0.009
0.935,0.425,0.103,0.902,0.076,-0.177,-0.515,1.348,1.328,1.309
0.85,0.041,0.147,0.041,0.314,-0.177,1.112,-1.127,4.244,4.613
0.484,0.526,0.406,0.238,1.391,-0.696,-0.669,-0.454,2.181,2.085
0.371,0.637,0.771,0.644,0.136,-0.177,-1.19,0.813,1.263,1.243
0.635,0.562,0.889,0.947,0.401,-0.696,-2.435,0.856,1.931,1.802
0.016,0.866,0.838,0.778,-0.601,-0.369,-0.669,0.729,0.216,0.199
0.459,0.101,0.203,0.654,0.002,0.398,2.292,-1.448,0.349,0.383
0.062,0.562,0.708,0.153,-0.507,-1.052,0.671,-0.036,1.435,1.443
0.102,0.06,0.765,0.227,-0.409,1.242,-1.807,0.856,1.9,1.751
0.129,0.272,0.889,0.404,-1.266,-0.177,0.775,-0.899,1.162,1.161
0.709,0.548,0.31,0.947,2.057,0.723,0.523,0.813,1.121,1.084
0.309,0.915,0.497,0.514,1.391,-2.628,-0.083,0.888,0.569,0.528
0.844,0.101,0.129,0.191,-0.998,-0.177,0.566,-0.58,2.727,2.728
0.901,0.355,0.585,0.865,-0.409,0.398,0.478,-0.628,1.455,1.414
0.492,0.163,0.585,0.432,0.596,1.856,1.112,-0.217,2.283,2.06
0.571,0.562,0.103,0.748,-0.18,-0.369,-1.807,0.499,1.113,1.057
0.776,0.355,0.534,0.429,-0.84,-2.628,-2.435,1.795,2.439,2.424
0.876,0.984,0.406,0.673,0.401,-0.177,-1.19,0.572,1.53,1.554
0.583,0.163,0.034,0.947,0.002,-2.628,-1.039,1.443,0.78,0.819
0.276,0.272,0.67,0.037,0.002,-2.628,0.775,-0.02,3.227,2.944
0.86,0.637,0.544,0.532,0.401,-0.177,1.297,-1.068,1.313,1.266
0.025,0.562,0.31,0.114,0.349,-1.132,0.602,0.813,1.267,1.384
0.672,0.935,0.147,0.851,2.057,-0.177,-0.515,-0.748,1.007,0.98
0.952,0.899,0.691,0.069,0.956,-2.628,-0.083,0.003,3.916,3.595
0.79,0.163,0.409,0.093,-0.409,-0.749,0.133,-1.172,3.481,3.706
0.157,0.355,0.918,0.173,0.259,-0.177,0.568,1.227,2.107,2.192
0.583,0.355,0.03,0.548,-0.115,-0.925,0.775,0.217,0.76,0.79
0.332,0.314,0.252,0.08,-0.002,0.174,-1.039,2.268,2.971,3.213
0.383,0.844,0.424,0.414,1.329,0.8,-0.347,0.66,1.384,1.366
0.783,0.826,0.759,0.682,0.349,-2.628,0.204,-0.217,1.174,1.216
0.332,0.163,0.424,0.132,2.365,-0.369,0.919,0.217,2.577,2.572
0.025,0.738,0.208,0.789,0.401,0.109,1.373,-0.748,-0.933,-0.844
0.965,0.844,0.826,0.126,1.207,0.398,0.314,-0.748,3.805,3.907
0.034,0.548,0.11,0.177,-1.22,-2.628,0.277,0.42,0.718,0.662
0.672,0.637,0.331,0.238,-1.508,1.856,1.498,0.988,2.661,2.91
0.672,0.562,0.38,0.343,0.349,-1.24,-0.805,-1.068,1.824,1.937
0.905,0.436,0.158,0.714,-0.409,-2.628,-1.048,-0.072,1.427,1.519
0.003,0.915,0.518,0.182,0.772,-0.437,0.523,-1.557,0.819,0.846
0.672,0.71,0.057,0.45,0.596,0.617,1.498,0.499,0.875,0.876
0.332,0.355,0.808,0.244,-0.998,-0.177,-0.537,-0.263,2.225,2.262
0.117,0.101,0.053,0.692,-0.765,0.8,0.775,-0.469,0.196,0.18
0.276,0.069,0.331,0.409,1.31,-0.925,0.614,1.443,1.237,1.331
0.556,0.355,0.302,0.36,-0.18,0.8,0.775,0.093,1.471,1.414
0.223,0.866,0.053,0.016,0.136,0.398,-0.347,1.257,3.762,3.797
0.624,0.163,0.439,0.389,-1.22,-0.723,0.315,2.027,1.721,1.827
0.492,0,0.165,0.373,2.057,0.398,-2.435,-1.574,3.106,3.221
0.264,0.436,0.838,0.931,-2.243,-0.696,1.112,1.443,0.198,0.182
0.635,0.436,0.172,0.112,0.725,0.617,-0.712,-2.15,3.074,3.102
0.106,0.71,0.203,0.333,-0.055,-0.177,-0.203,-0.748,0.538,0.539
0.672,0.562,0.759,0.641,0.981,-1.052,-0.196,-1.557,1.663,1.651
0.223,0.915,0.65,0.991,0.002,0.208,1.684,1.123,-0.597,-0.654
0.468,0.101,0.918,0.099,1.391,-0.177,-0.805,0.572,4.207,3.969
0.459,0.254,0.691,0.763,0.908,0.398,-0.712,-0.58,1.528,1.608
0.492,0.605,0.154,0.56,0.401,-0.177,-0.515,0.551,0.873,0.798
0.003,0.79,0.65,0.404,-0.641,-0.177,1.498,0.777,-0.022,-0.02
0.332,0.844,0.623,0.734,-0.409,-0.177,-0.959,-0.748,0.664,0.656
0.58,0.607,0.31,0.016,0.349,-2.628,0.023,0.856,4.253,4.49
0.383,0.637,0.935,0.003,-0.958,-1.154,0.339,0.813,6.378,7.002
0.868,0.101,0.462,0.998,0.076,-1.052,-1.688,0.393,1.905,1.822
0.538,0.738,0.25,0.828,0.725,-0.47,-0.083,-1.127,0.366,0.38
0.016,0.355,0.974,0.725,1.04,0.398,0.339,0.097,0.849,0.82
0.157,0.562,0.252,0.06,-0.581,0.398,0.42,0.003,2.331,2.526
0.129,0.101,0.912,0.502,-0.11,-0.437,0.775,1.443,1.164,1.221
0.129,0.866,0.883,0.306,-0.66,0.8,-1.807,1.443,1.973,1.899
0.901,0.637,0.07,0.841,2.057,-0.752,-1.648,-0.394,1.878,1.712
0.518,0.946,0.147,0.012,1.66,-2.628,0.014,-0.58,4.472,4.684
0.635,0.637,0.663,0.387,-0.085,-1.052,0.663,-0.899,1.463,1.574
0.583,0.254,0.771,0.904,-2.028,-0.723,-1.648,0.42,1.693,1.65
0.876,0.101,0.249,0.317,0.896,0.208,-0.616,-0.58,2.899,3.072
0.025,0.009,0.739,0.315,-0.998,0.617,0.426,-1.282,1.649,1.514
0.672,0.163,0.129,0.991,0.349,-2.628,0.339,-0.748,0.5,0.531
0.139,0.009,0.147,0.218,1.391,0.398,-0.347,-1.448,2.131,2.1
0.218,0.101,0.129,0.693,0.981,-0.696,-1.19,0.729,0.952,0.947
0.424,0.272,0.544,0.398,1.04,-0.369,0.301,-0.263,1.56,1.595
0.661,0.06,0.065,0.557,-0.804,-0.369,-0.471,-0.58,1.674,1.551
0.093,0.984,0.544,0.665,-0.998,0.109,-0.083,-1.557,-0.081,-0.074
0.468,0.844,0.008,0.557,0.848,-0.177,-0.616,1.443,0.869,0.834
0.571,0.436,0.65,0.325,-0.581,-0.852,-0.347,1.046,1.96,2.12
0.309,0.163,0.901,0.269,0.401,-0.369,1.373,-1.448,1.844,1.85
0.86,0.637,0.387,0.227,0.253,-0.177,0.315,-1.557,2.313,2.488
0.556,0.866,0.11,0.227,-1.594,-0.696,-1.448,0.42,1.956,1.973
0.192,0.355,0.733,0.247,-0.998,-0.369,-0.669,0.097,1.858,1.893
0.905,0.637,0.074,0.016,-0.581,1.856,0.473,0.097,5.481,5.821
0.492,0.355,0.226,0.182,-1.508,1.242,0.133,0.097,2.343,2.167
0.583,0.562,0.462,0.423,0.401,-1.24,-0.347,0.66,1.383,1.453
0.538,0.738,0.94,0.634,0.002,-0.177,0.023,-1.068,1.452,1.489
0.383,0,0.495,0.566,-0.958,-1.132,1.067,-2.15,1.089,0.988
0.276,0.009,0.208,0.274,-3,-0.696,-0.083,-0.748,1.708,1.623
0.712,0.562,0.577,0.726,-1.508,0.398,1.498,-1.748,0.81,0.81
0.672,0.29,0.608,0.06,-1.22,-0.177,-0.347,0.66,3.974,3.889
0.152,0.826,0.509,0.589,-0.507,-0.177,-1.648,-1.172,0.637,0.686
0.661,0.637,0.043,0.069,-0.641,1.143,-0.471,-0.394,3.235,2.918
0.157,0.806,0.808,0.333,0.596,0.617,2.513,-0.973,0.514,0.554
0.868,0.314,0.208,0.985,1.58,0.97,-2.435,-0.161,1.128,1.058
0.672,0.866,0.585,0.264,0.076,-0.696,-0.347,-1.127,2.022,1.976
0.624,0.607,0.585,0.08,-0.409,-0.177,-0.745,0.184,3.448,3.682
0.117,0.272,0.771,0.813,-0.823,0.208,0.339,1.443,0.415,0.44
0.223,0.314,0.424,0.725,0.349,-2.628,-0.515,0.288,0.246,0.264
0.366,0.163,0.275,0.348,1.391,-0.437,-0.872,-0.394,1.902,1.826
0.672,0.79,0.165,0.495,-0.224,0.8,1.112,0.777,0.911,0.829
0.896,0.355,0.424,0.668,-3,1.242,-0.669,0.184,1.759,1.819
0.868,0.436,0.454,0.333,-2.028,0.398,-0.203,-0.017,2.352,2.469
0.492,0.29,0.057,0.214,1.391,-0.369,1.297,0.42,1.771,1.767
0.661,0.637,0.433,0.89,-1.508,-0.369,0.775,1.178,0.46,0.419
0.712,0.254,0.087,0.153,1.391,-0.369,0.426,-0.412,2.81,2.83
0.034,0.915,0.433,0.48,-0.998,0.723,1.498,0.217,-0.277,-0.302
0.524,0.614,0.771,0.627,-0.409,0.398,0.478,-0.58,1.143,1.219
0.157,0.637,0.02,0.529,-0.84,-0.177,-2.435,0.777,0.842,0.761
0.974,0.355,0.771,0.965,0.076,-1.087,-0.086,1.443,1.754,1.598
0.492,0.79,0.935,0.957,-0.804,0.617,-1.648,1.257,1.558,1.688
0.492,0.866,0.889,0.2,-0.581,-2.628,-0.921,1.443,2.392,2.398
0.635,0.101,0.708,0.968,-0.099,0.398,-0.347,1.443,1.535,1.684
0.258,0.272,0.728,0.502,1.207,-0.177,-0.921,-1.068,1.675,1.624
0.844,0.614,0.509,0.441,0.401,0.398,-0.347,0.181,2.001,2.174
0.209,0.101,0.368,0.952,-3,-1.052,-0.347,0.988,0.252,0.254
0.152,0.866,0.158,0.003,1.391,0.109,-1.486,0.097,5.919,6.19
0.85,0.806,0.577,0.982,-0.18,-0.177,1.112,0.572,0.674,0.714
0.712,0.514,0.103,0.717,2.057,0.208,1.325,-0.778,0.978,1.046
0.774,0.069,0.37,0.794,0.848,0.8,-1.19,-0.394,2.223,2.016
0.093,0.607,0.462,0.693,-1.22,1.242,1.232,-0.768,0.469,0.454
0.712,0.436,0.053,0.807,-2.028,-2.628,-1.461,-0.483,1.049,1.005
0.219,0.314,0.76,0.173,-0.507,-0.723,-0.347,0.313,2.213,2.316
0.85,0.254,0.949,0.744,1.66,-0.369,0.478,1.257,2.416,2.367
0.974,0.514,0.281,0.398,-2.243,1.242,1.747,0.217,2.683,2.889
0.583,0.915,0.439,0.803,1.207,-1.052,-1.19,1.046,1.028,1.077
0.034,0.866,0.302,0.789,-0.224,-0.852,-0.108,0.551,-0.592,-0.597
0.157,0.436,0.331,0.206,-0.002,-2.628,-0.745,0.217,1.281,1.375
0.258,0.637,0.302,0.404,0.259,-0.437,1.112,1.443,0.3,0.277
0.069,0.355,0.252,0.158,-0.765,0.723,-1.648,-0.161,2.08,2.161
