X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.411,0.614,0.544,0.566,0.956,-0.696,-0.347,-0.798,1.066,0.976
0.538,0.899,0.349,0.476,0.401,-2.628,-0.369,1.856,0.759,0.822
0.219,0.738,0.057,0.356,1.04,-0.696,-0.347,0.181,0.826,0.82
0.75,0.069,0.979,0.359,0.401,1.331,-0.616,-1.557,3.251,3.364
0.905,0.79,0.582,0.535,-0.66,-0.177,-1.19,-0.58,2.088,1.953
0.538,0.009,0.525,0.387,-1.22,-2.628,0.775,0.712,1.631,1.793
0.952,0.915,0.158,0.665,1.207,0.8,-0.745,1.24,1.861,1.978
0.583,0.637,0.771,0.229,1.58,0.208,0.737,-1.748,2.464,2.659
0.974,0.009,0.584,0.557,0.596,0.723,-0.347,-0.597,2.883,2.705
0.53,0.355,0.506,0.981,-1.508,1.056,2.292,0.657,1.33,1.262
0.998,0.314,0,0.373,1.207,-0.369,-0.745,0.938,2.7,2.754
0.672,0.314,0.063,0.33,-0.889,-2.628,1.878,0.938,0.97,0.874
0.424,0.548,0.715,0.936,0.253,-0.177,1.498,1.443,0.154,0.157
0.86,0.526,0.845,0.003,-0.129,0.97,-1.448,-0.161,7.294,7.247
0.468,0.637,0.486,0.465,1.391,0.8,0.478,1.795,1.364,1.38
0.905,0.314,0.143,0.965,0.002,-0.177,-0.347,-0.161,1.257,1.263
0.235,0.218,0.808,0.674,-0.66,0.723,-0.347,-0.811,1.264,1.237
0.876,0.436,0.331,0.763,-0.507,-0.177,0.133,0.097,1.283,1.33
0.117,0.738,0.757,0.566,1.04,0.398,0.077,1.856,0.724,0.732
0.635,0.314,0.544,0.825,0.136,1.856,-0.778,-0.086,1.319,1.378
0.411,0.976,0.745,0.075,1.329,-0.177,0.568,0.42,2.995,2.854
0.289,0.163,0.585,0.353,-0.507,0.398,-0.471,0.777,1.696,1.79
0.624,0.314,0.608,0.557,-2.028,-2.628,1.747,-0.19,0.763,0.824
0.093,0.562,0.497,0.088,0.725,0.109,2.513,0.472,1.356,1.441
0.102,0.254,0.331,0.269,0.401,-3,0.903,1.348,0.537,0.492
0.235,0.355,0.739,0.139,-0.601,-0.177,0.775,0.572,2.11,2.079
0.712,0.637,0.087,0.476,1.04,1.056,-0.669,0.729,1.553,1.427
0.538,0.163,0.935,0.439,0.215,-1.24,-0.108,-1.282,2.198,2.222
0.27,0.826,0.745,0.361,1.31,-0.369,-1.648,1.348,1.886,1.703
0.157,0.218,0.853,0.976,-0.866,1.143,1.112,0.335,1.026,0.924
0.424,0.069,0.889,0.514,-0.765,0.398,1.112,2.027,1.684,1.783
0.783,0.637,0.715,0.566,0.002,0.617,1.373,0.499,1.441,1.325
0.157,0.009,0.525,0.609,2.365,0.8,0.775,0.393,1.367,1.323
0.896,0.514,0.942,0.232,-0.507,-0.696,0.204,0.097,3.155,3.301
0.905,0.436,0.208,0.792,0.401,-0.177,0.204,-1.748,1.212,1.173
0.371,0.009,0.697,0.027,0.772,0.208,1.112,-0.086,4.375,4.124
0.974,0.355,0.475,0.405,-0.998,0.723,-0.616,-0.394,2.666,2.523
0.635,0.976,0.281,0.166,-0.84,-0.369,-0.515,-0.748,2.179,2.365
0.468,0.915,0.67,0.278,-2.028,-0.369,-1.253,0.335,1.976,1.894
0.75,0.866,0.518,0.854,0.981,0.723,0.133,0.288,1.186,1.137
0.905,0.562,0.11,0.09,-1.22,-0.369,1.498,0.888,2.86,2.827
0.828,0.637,0.331,0.027,-0.84,-2.628,0.204,-1.068,4.128,3.861
0.383,0.069,0.974,0.291,0.596,-0.437,-0.404,-0.394,2.707,2.556
0.538,0.436,0.838,0.214,-2.243,0.109,-2.435,2.268,3.322,3.301
0.069,0.967,0.249,0.223,-0.409,-0.177,-1.039,2.268,1.001,1.045
0.117,0.355,0.617,0.124,0.848,0.398,-1.19,-0.445,2.651,2.65
0.139,0.314,0.514,0.008,1.391,-0.852,-0.872,1.443,5.253,4.836
0.799,0.738,0.226,0.947,-1.22,1.856,0.426,-0.628,1.181,1.284
0.025,0.614,0.281,0.754,-1.508,-2.628,0.659,1.046,-0.837,-0.837
0.069,0.71,0.008,0.115,-0.641,1.331,-0.669,-0.229,1.577,1.436
0.069,0.041,0.387,0.582,-0.409,1.331,0.614,-0.454,1.005,0.998
0.359,0.826,0.691,0.139,-0.625,0.109,-0.392,0.551,2.335,2.173
0.583,0.775,0.912,0.781,-0.507,0.208,-0.108,0.572,1.331,1.329
0.235,0.29,0.771,0.145,-0.84,-0.696,1.878,-0.036,1.789,1.899
0.974,0.637,0.645,0.265,0.076,0.723,1.498,1.257,2.442,2.528
0.383,0.355,0.349,0.822,0.308,-1.132,0.4,1.123,0.198,0.209
0.309,0.069,0.053,0.682,-0.507,-0.696,0.093,0.777,0.597,0.599
0.635,0.637,0.349,0.622,-0.409,0.723,0.093,-0.161,1.089,1.11
0.624,0.436,0.623,0.82,-1.594,-0.369,1.112,0.472,0.71,0.73
0.411,0.738,0.771,0.373,-0.409,-0.177,-0.196,0.499,1.523,1.537
0.192,0.314,0,0.968,-0.581,-0.369,0.775,1.257,-0.441,-0.4
0.974,0.826,0.415,0.084,-2.028,-0.437,-0.515,-0.778,3.65,3.556
0.264,0.218,0.509,0.15,0.349,-0.177,1.373,0.888,1.746,1.706
0.034,0.355,0.853,0.609,1.04,-0.696,-0.347,-0.316,0.932,0.962
0.672,0.101,0.771,0.514,-2.028,-1.087,1.373,-0.19,1.664,1.703
0.661,0.218,0.853,0.321,0.401,0.208,-0.616,-1.282,2.824,2.629
0.556,0.436,0.37,0.803,-0.254,1.331,0.737,0.572,1.137,1.246
0.583,0.355,0.415,0.147,-1.508,-0.47,-0.669,-0.161,2.729,2.868
0.974,0.526,0.252,0.96,1.391,-0.852,-0.347,-0.748,1.478,1.593
0.182,0.71,0.495,0.56,0.215,-0.696,-0.616,-0.161,0.433,0.475
0.371,0.738,0,0.455,1.207,-0.177,0.671,2.027,0.637,0.656
0.396,0.726,0.949,0.471,-2.243,0.723,0.737,-0.161,1.457,1.313
0.117,0.548,0.331,0.12,-0.625,-0.696,-0.669,0.184,1.834,1.708
0.332,0.355,0.889,0.854,-0.581,-1.24,0.671,-0.072,0.642,0.648
0.952,0.605,0.544,0.985,-0.66,-1.052,-0.712,0.938,1.403,1.478
0.289,0.79,0.37,0.227,0.401,-0.177,1.684,0.097,0.742,0.792
0.117,0.009,0.226,0.604,-0.581,-0.852,0.133,-0.412,0.551,0.542
0.85,0.436,0.65,0.554,0.136,-0.852,1.112,0.499,1.504,1.492
0.583,0.355,0.629,0.05,0.848,0.398,-2.435,1.348,4.814,5.29
0.965,0.826,0.875,0.947,0.772,-0.852,-0.083,1.178,1.636,1.604
0.332,0.29,0.749,0.261,0.308,-0.177,-0.872,-0.086,2.223,2.011
0.117,0.899,0.949,0.476,-0.998,0.398,-0.872,-0.161,1.212,1.122
0.309,0.607,0.534,0.353,-0.507,-2.628,-0.196,-0.811,0.915,0.952
0.192,0.101,0.739,0.227,1.66,-0.696,1.498,-0.973,1.879,2.017
0.459,0.775,0.471,0.361,-2.028,0.109,-0.196,-0.291,1.28,1.186
0.069,0.436,0.252,0.439,-0.958,0.398,-0.083,0.66,0.418,0.459
0.208,0.637,0.901,0.979,-1.266,-0.696,-0.872,-0.58,0.611,0.61
0.492,0.355,0.883,0.333,-1.266,-0.177,-0.921,-0.899,2.453,2.225
0.75,0.548,0.853,0.828,0.136,-2.628,0.671,-0.161,1.1,1.067
0.905,0.726,0.826,0.872,1.391,-2.628,-2.435,0.42,2.387,2.343
0.935,0.06,0.309,0.182,0.259,-0.369,0.671,-2.15,3.045,3.045
0.583,0.355,0.901,0.08,1.04,0.208,-1.19,0.572,4.405,4.201
0.034,0.866,0.629,0.794,-2.028,-0.437,0.387,1.443,-0.402,-0.366
0.192,0.069,0.183,0.562,-1.22,-0.369,1.112,1.046,0.333,0.3
0.459,0.101,0.544,0.016,0.725,-3,0.983,-0.628,4.364,4.778
0.192,0.009,0.544,0.387,1.66,-0.437,-1.448,-0.394,2.229,2.335
0.069,0.163,0.58,0.904,-1.22,-0.177,-1.448,0.42,0.577,0.565
0.424,0.218,0.623,0.918,0.349,1.856,-0.959,1.443,0.971,0.912
0.704,0.101,0.462,0.134,-0.254,-1.052,-0.778,0.003,3.337,3.329
0.905,0.726,0.302,0.921,-0.507,-0.696,-2.435,-0.161,1.657,1.807
0.901,0.806,0.617,0.767,0.349,1.331,0.277,0.813,1.737,1.824
0.712,0.009,0.02,0.912,0.401,0.398,0.775,0.572,1.121,1.166
0.302,0.101,0.439,0.693,-0.237,0.8,-0.966,-0.483,1.25,1.129
0.235,0.562,0.087,0.2,-0.254,-1.24,-2.435,-0.748,1.908,1.803
0.264,0.614,0.771,0.682,0.908,-1.052,-0.392,2.268,0.876,0.848
0.905,0.526,0.585,0.398,-0.601,-0.177,0.983,-1.557,1.899,1.926
0.484,0.218,0.838,0.255,-3,1.856,0.478,1.443,2.966,2.773
0.219,0.738,0.143,0.749,-1.508,-1.154,-0.471,0.335,-0.118,-0.11
0.359,0.637,0.281,0.767,1.04,-2.628,-0.778,0.003,0.389,0.37
0.106,0.314,0.172,0.536,0.401,1.331,0.919,0.499,0.74,0.752
0.069,0.637,0.226,0.945,-0.18,1.331,-0.083,-0.899,-0.314,-0.321
0.44,0.637,0.065,0.301,1.391,-0.177,-0.537,1.443,1.644,1.671
0.069,0.726,0.912,0.099,0.401,-1.052,1.498,1.123,1.866,1.803
0.808,0.915,0.226,0.099,1.391,1.856,-0.471,-0.412,3.457,3.298
0.289,0.866,0.047,0.718,-0.099,-0.177,-0.196,-0.748,-0.02,-0.022
0.808,0.562,0.525,0.502,0.596,1.856,-2.435,-1.748,1.593,1.486
0.492,0.738,0.629,0.044,0.401,-0.369,-1.21,0.886,3.905,4.257
0.53,0.562,0.969,0.64,1.66,-0.369,0.023,-2.15,1.905,2.04
0.905,0.637,0.249,0.027,0.349,1.331,-1.807,0.003,4.453,4.845
0.876,0.436,0.034,0.214,-2.028,-0.696,-0.347,-0.263,2.54,2.378
0.235,0.29,0.561,0.717,-0.581,0.723,-1.19,0.003,1.047,1.122
0.309,0.637,0.976,0.781,0.259,-0.852,-1.648,-1.172,1.383,1.293
0.905,0.425,0.439,0.48,-0.254,0.208,-0.712,1.123,2.184,2.023
0.712,0.844,0.518,0.468,0.908,-0.437,0.023,0.003,1.557,1.707
0.712,0.29,0.252,0.48,1.207,1.242,-0.959,-0.973,1.874,2.057
0.844,0.806,0.771,0.668,0.349,0.398,-0.537,-1.282,1.863,1.795
0.034,0.29,0.889,0.255,1.329,-2.628,0.775,0.888,1.453,1.528
0.974,0.069,0.808,0.947,-0.262,0.617,-0.083,0.097,2.396,2.39
0.905,0.436,0.034,0.147,0.772,0.208,1.112,0.288,2.622,2.556
0.459,0.738,0.544,0.921,-0.409,-0.177,0.775,0.888,0.118,0.107
0.712,0.29,0.221,0.2,-0.409,0.8,0.133,-1.068,2.555,2.742
0.712,0.726,0.129,0.115,-0.581,-0.177,-0.083,-1.831,2.649,2.903
0.538,0.526,0.712,0.361,-1.22,0.398,-0.203,-0.768,1.897,1.714
0.808,0.614,0.853,0.726,-0.409,-0.696,-0.471,-1.282,1.829,1.717
0.424,0.355,0.871,0.684,-2.028,0.398,-0.083,0.097,1.391,1.323
0.106,0.866,0.413,0.329,-0.409,-0.369,-0.616,-0.748,0.695,0.698
0.129,0.009,0.585,0.026,-0.765,0.398,0.133,0.712,4.146,4.48
0.583,0.548,0.979,0.251,-1.22,0.398,0.478,0.217,2.578,2.638
0.034,0.514,0.525,0.968,-0.866,0.208,0.523,-1.127,-0.482,-0.476
0.117,0.967,0.224,0.833,1.207,0.398,0.671,0.003,-0.455,-0.495
0.974,0.637,0.979,0.514,0.076,-0.437,0.919,0.657,2.311,2.161
0.139,0.29,0.275,0.09,-0.507,-0.177,1.067,-1.127,1.866,1.702
0.704,0.637,0.901,0.955,-1.508,0.398,-0.347,1.856,1.507,1.481
0.117,0.526,0.808,0.014,-0.507,1.331,0.204,0.777,4.689,5.071
0.332,0.436,0.316,0.445,-1.508,-0.696,0.023,-3,0.787,0.825
0.366,0.526,0.439,0.49,-1.22,-0.723,-0.083,0.003,0.812,0.887
0.876,0.163,0.979,0.817,1.04,0.398,-2.435,0.813,3.358,3.409
0.672,0.425,0.838,0.126,-2.028,0.174,1.325,-1.068,2.981,3.211
0.309,0.163,0.008,0.432,0.058,-0.696,0.204,-0.017,0.877,0.902
0.799,0.436,0.123,0.772,0.136,0.617,-3,-0.748,2.115,2.214
0.905,0.101,0.518,0.668,0.981,1.856,0.133,-1.557,2.622,2.462
0.974,0.526,0.224,0.609,-0.055,-1.052,-1.07,-1.127,1.839,1.938
0.258,0.009,0.608,0.269,-0.085,1.331,0.568,-0.748,2.445,2.546
0.235,0.101,0.67,0.794,-0.409,0.109,-0.347,1.257,0.912,0.879
0.157,0.163,0.883,0.027,-1.22,1.056,0.277,-1.448,4.544,4.38
0.332,0.101,0.534,0.224,-0.507,0.398,1.112,-0.899,1.783,1.932
0.764,0.355,0.331,0.321,1.66,-2.628,1.373,2.027,1.719,1.622
0.79,0.29,0.087,0.33,-0.055,-0.696,0.983,0.777,1.675,1.808
0.808,0.314,0.475,0.264,-1.594,-0.177,0.523,1.771,2.319,2.155
0.468,0.637,0.439,0.324,-0.085,-2.628,0.315,-1.068,1.03,1.112
0.411,0.637,0.252,0.74,-0.18,1.856,-0.347,0.335,0.629,0.631
0.411,0.637,0.771,0.801,-1.508,-0.696,-0.616,-2.15,0.894,0.978
0,0.738,0.02,0.684,-0.581,-1.24,-1.448,-1.068,-0.169,-0.169
0.396,0.722,0.582,0.229,-0.237,-2.628,-0.471,-0.394,1.572,1.621
0.79,0.355,0.07,0.301,0.848,-0.177,-0.745,-1.282,2.447,2.562
0.309,0.436,0.918,0.393,-0.18,0.398,-0.669,0.093,1.928,1.993
0.556,0.069,0.585,0.115,0.002,-0.852,-0.347,-0.033,3.287,3.088
0.905,0.637,0.454,0.928,-1.508,0.8,0.4,0.335,1.197,1.31
0.459,0.009,0.663,0.333,0.349,-2.628,1.034,0.856,1.719,1.615
0.672,0.726,0.226,0.282,-0.18,0.398,-2.435,0.42,2.478,2.334
0.974,0.355,0.875,0.003,-0.866,0.723,1.498,0.288,7.476,7.745
0.484,0.101,0.129,0.2,0.259,-0.696,1.747,-0.19,1.609,1.513
0.832,0.526,0.663,0.134,0.596,-0.177,0.093,-1.282,3.218,3.049
0.998,0.726,0.252,0.589,0.908,1.242,-0.745,-0.628,1.867,1.888
0.069,0.041,0.226,0.316,-0.18,-0.177,0.339,0.499,1.008,1.06
0.069,0.844,0.302,0.122,-0.409,-0.369,-0.872,-1.127,1.626,1.71
0,0.95,0.754,0.794,1.391,0.8,-0.921,1.348,0.539,0.553
0.583,0.844,0.808,0.855,0.136,-0.925,-0.712,-1.557,1.091,1.179
0.235,0.562,0.585,0.333,-0.224,1.856,-0.515,1.443,1.396,1.448
0.556,0.726,0.872,0.794,0.772,-0.696,0.737,-0.19,0.876,0.903
0.538,0.163,0.525,0.132,0.25,-2.628,-0.347,-0.217,2.734,2.588
0.492,0.738,0.103,0.857,1.66,0.398,2.292,-0.748,-0.099,-0.097
0.783,0.614,0.561,0.49,0.136,-0.369,-0.805,0.393,1.898,1.861
0.79,0.637,0.065,0.468,-0.099,-2.628,-1.448,-0.628,1.597,1.6
0.332,0.009,0.605,0.668,0.596,-0.177,-0.083,0.777,1.296,1.333
0.672,0.009,0.691,0.194,0.596,0.8,-1.648,1.443,3.918,3.941
0.309,0.71,0.087,0.044,-0.866,-0.852,0.133,-0.768,2.743,2.659
0.712,0.163,0.585,0.409,0.076,0.723,1.878,0.499,1.731,1.744
0.157,0.29,0.187,0.253,-0.18,-0.925,-0.347,-0.973,1.173,1.179
0.974,0.79,0.76,0.317,1.329,-0.723,0.133,0.777,2.795,2.625
0.783,0.514,0.439,0.445,0.401,0.208,1.373,0.729,1.342,1.405
0.152,0.314,0.373,0.49,0.401,-1.24,-0.669,-0.161,0.651,0.599
0.583,0.637,0.872,0.977,-0.115,-0.696,0.426,-0.394,0.867,0.82
0.192,0.101,0.568,0.684,1.207,-0.177,-0.778,-0.748,1.197,1.24
0.157,0.289,0.074,0.404,-2.028,1.856,-0.778,0.66,0.879,0.958
0.289,0.009,0.757,0.931,-1.508,0.208,-0.778,0.856,1.338,1.41
0.383,0.314,0.544,0.494,0.314,1.856,-0.196,0.335,1.481,1.43
0.935,0.866,0.087,0.222,0.401,-2.628,0.568,-0.748,1.88,1.751
0.258,0.436,0.582,0.622,1.66,0.398,0.775,-0.217,0.769,0.724
0.974,0.237,0.65,0.665,0.596,0.398,-0.083,0.217,2.211,2.233
0.034,0.637,0.415,0.698,-1.22,0.398,-0.712,0.097,0.051,0.054
0.935,0.007,0.11,0.566,-1.508,-0.749,1.373,-0.305,1.742,1.676
0.025,0.637,0.912,0.382,-1.22,0.8,-0.347,-0.229,1.306,1.292
0.876,0.163,0.94,0.471,1.207,-2.628,-1.048,0.938,3.148,3.454
0.86,0.069,0.608,0.016,-0.224,-1.052,-2.435,0.572,6.458,6.757
0.396,0.009,0.302,0.577,1.04,-0.925,1.684,0.42,0.889,0.809
0.492,0.163,0.224,0.573,-3,-0.177,1.747,0.729,0.572,0.516
0.129,0.425,0.309,0.361,-1.22,0.398,0.919,-1.068,0.465,0.503
0.583,0.009,0.853,0.21,-1.22,-2.628,-0.083,-0.973,3.036,3.229
0.492,0.289,0.749,0.841,0.226,0.208,-1.19,1.856,1.485,1.434
0.672,0.806,0.645,0.008,-3,0.208,-1.19,0.572,5.976,6.08
0.235,0.614,0.853,0.812,-0.409,-0.369,0.093,0.217,0.522,0.505
0.235,0.355,0.544,0.715,0.401,-0.852,0.204,-0.394,0.325,0.339
0.868,0.637,0.65,0.551,-0.601,1.331,-0.196,-1.748,2.054,2.207
0.712,0.355,0.534,0.026,-0.18,0.69,0.023,1.348,4.798,4.64
0.79,0.163,0.331,0.954,-1.22,-2.628,-2.435,-0.394,1.681,1.775
0.808,0.009,0.935,0.955,-0.765,-0.177,0.775,-0.086,2.07,2.03
0.235,0.29,0.509,0.627,-0.581,1.056,-0.921,-2.691,0.649,0.607
0.571,0.915,0.514,0.48,-0.866,-2.628,-1.807,1.046,1.378,1.358
0.876,0.514,0.302,0.333,0.956,-0.852,0.133,-1.448,2.161,1.992
0.538,0.069,0.087,0.095,0.401,-0.369,-0.616,-0.394,3.243,3.105
0.952,0.562,0.949,0.707,-0.254,-1.052,1.112,-0.899,1.819,1.812
0.85,0.71,0.454,0.139,0.401,0.174,1.373,0.499,2.515,2.518
0.952,0.436,0.11,0.665,0.401,-2.628,0.775,1.795,1.024,1.115
0.832,0.272,0.746,0.846,-0.765,-2.628,-0.124,-1.282,1.516,1.626
0.157,0.548,0.771,0.738,-0.765,-0.696,-1.336,-0.899,0.779,0.797
0.79,0.637,0.771,0.405,0.772,-0.925,0.204,-0.58,2.007,2.163
0.069,0.163,0.008,0.726,0.253,0.617,1.232,0.729,-0.203,-0.211
0.808,0.722,0.623,0.718,0.215,1.856,0.339,-1.282,1.803,1.745
0.974,0.06,0.585,0.675,0.596,0.208,0.133,-0.217,2.276,2.28
0.492,0.866,0.808,0.099,-1.594,1.143,0.339,-2.15,3.243,3.537
0.53,0.844,0.401,0.896,0.076,-0.177,0.339,-0.748,0.214,0.224
0.025,0.637,0.462,0.306,-0.765,-0.369,0.478,-0.316,0.465,0.485
0.974,0,0.974,0.543,-0.18,0.398,0.671,-0.748,3.201,3.423
0.712,0.71,0.853,0.731,1.04,-0.696,-0.872,0.729,1.914,1.834
0.635,0.637,0.629,0.668,-0.581,0.208,0.093,0.777,1.168,1.28
0.86,0.355,0.299,0.535,0.401,1.143,0.775,-0.394,2.094,2.098
0.876,0.637,0.302,0.828,1.391,-0.437,-0.347,0.003,1.442,1.552
0.235,0.314,0.645,0.158,0.308,0.398,0.523,-0.086,2.02,2.187
0.712,0.069,0.771,0.06,-0.998,-0.696,-2.435,0.003,5.123,4.841
0.538,0.163,0.008,0.888,-0.958,0.109,-1.688,-0.394,1.229,1.139
0.117,0.614,0.328,0.502,-0.641,-0.852,1.498,0.335,-0.306,-0.312
0.952,0.514,0.845,0.291,0.245,-0.696,1.232,-0.033,2.552,2.359
0.492,0.806,0.03,0.372,-0.625,-0.369,-1.448,-0.58,1.4,1.484
0.371,0.218,0.281,0.89,-2.028,-2.628,-0.745,0.003,0.376,0.412
0.117,0.254,0.316,0.016,0.981,0.174,-0.203,1.178,4.22,4.342
0.86,0.637,0.415,0.654,0.981,-0.852,-1.21,-0.412,1.865,1.796
0.117,0.514,0.129,0.189,-0.998,-2.628,-0.872,0.003,1.18,1.156
0.842,0.272,0.715,0.846,0.725,-0.369,-0.347,-0.086,1.781,1.918
0.062,0.29,0.67,0.912,-0.625,0.97,1.063,-0.091,0.524,0.57
0.952,0.899,0.085,0.042,-0.409,0.398,-0.616,-1.282,4.218,4.139
0.974,0.436,0.67,0.665,1.207,0.109,-1.336,-1.068,2.652,2.636
0.396,0.562,0.875,0.05,-0.409,-0.696,0.671,0.212,3.471,3.793
0.583,0.101,0.349,0.562,0.401,-0.369,-1.336,0.217,1.823,2.001
0.776,0.436,0.349,0.813,0.076,-1.052,-0.083,0.288,1.024,0.989
0.828,0.826,0.561,0.823,-0.099,-0.852,-0.712,0.712,1.261,1.34
0.661,0.355,0.008,0.177,0.401,1.242,-1.253,0.572,2.354,2.338
0.44,0.915,0.76,0.707,-0.601,-0.369,0.426,1.257,0.618,0.651
0.209,0.041,0.38,0.333,1.66,-2.628,-2.435,1.443,2.228,2.186
0.468,0.78,0,0.888,-0.765,-0.369,-0.347,1.123,0.169,0.162
0.456,0.78,0.912,0.471,-0.998,-0.177,-0.872,0.217,1.789,1.784
0.53,0.738,0.462,0.904,1.207,1.143,0.478,2.027,1.002,1.03
0.276,0.101,0.969,0.214,0.349,-1.154,-3,-0.161,3.46,3.42
0.396,0.101,0.387,0.998,0.002,0.208,1.373,-0.217,0.174,0.172
0.53,0.562,0.715,0.936,0.259,0.97,-1.448,0.003,0.713,0.69
0.093,0.314,0.147,0.409,0.229,-1.132,-1.253,-0.161,0.79,0.786
0.093,0.355,0.845,0.918,-0.889,-1.154,1.747,1.24,-0.264,-0.268
0.828,0.614,0.739,0.931,-2.028,0.208,-0.616,0.572,1.571,1.546
0.524,0.312,0.02,0.158,-0.085,1.856,0.426,-1.068,2.714,2.738
0.139,0.425,0.02,0.665,-1.508,1.331,-0.921,2.027,0.095,0.086
0.093,0.95,0.808,0.191,-0.409,0.8,-1.07,-1.448,1.985,1.836
0.015,0.009,0.853,0.285,-2.028,-0.177,-0.669,-1.282,2.098,2.155
0.492,0.355,0.413,0.904,-0.581,1.751,0.737,1.443,1.084,1.045
0.424,0.355,0.331,0.532,-0.625,0.109,-0.515,0.313,1.094,1.001
0.764,0.866,0.645,0.409,1.04,0.617,1.034,0.66,1.813,1.993
0.332,0.29,0.765,0.122,0.136,-2.628,0.023,-0.748,2.494,2.669
0.624,0.562,0.454,0.955,1.04,-2.628,1.067,-0.305,0.282,0.303
0.208,0.548,0.147,0.05,1.31,-0.696,0.023,-1.831,2.846,3.1
0.396,0.436,0.853,0.74,-2.028,-1.087,1.878,0.184,0.428,0.416
0.86,0.436,0.387,0.197,-0.601,-0.177,-1.498,-0.394,3.137,3.221
0.459,0.726,0.979,0.859,-1.22,0.208,0.204,0.572,1.067,1.081
0.235,0.041,0.226,0.069,0.002,-2.628,-0.616,0.888,2.88,3.001
0.492,0.101,0.087,0.489,-0.409,0.8,-1.807,-0.19,2.017,2.091
0.672,0.314,0.94,0.778,-0.507,-0.369,0.204,-0.973,1.719,1.572
0.85,0.526,0.514,0.47,-0.765,-0.852,-0.515,-0.394,1.936,2.039
0.034,0.436,0.387,0.865,-1.22,0.208,0.133,0.42,-0.322,-0.314
0.366,0.29,0.942,0.529,1.58,0.69,-2.435,-1.068,2.847,2.925
0.359,0.637,0.034,0.455,0.596,-0.177,-0.471,-1.557,0.778,0.81
0.712,0.355,0.302,0.05,1.04,0.208,0.983,-0.58,3.741,3.926
0.672,0.101,0.249,0.841,0.136,-0.696,0.614,1.046,0.906,0.925
0.583,0.806,0.771,0.042,-0.409,0.8,0.775,-0.748,3.876,3.868
0.905,0.009,0.942,0.64,-0.129,0.398,0.426,-0.58,2.825,3.048
0.069,0.218,0.942,0.014,-0.823,1.331,1.232,1.443,5.298,5.71
0.635,0.637,0.471,0.468,-0.765,1.143,0.023,1.257,1.591,1.44
0.712,0.738,0.387,0.122,-0.055,1.242,0.339,0.499,3.026,2.905
0.129,0.272,0.208,0.941,0.725,-0.696,-1.253,1.046,0.127,0.116
0.468,0.163,0.67,0.665,-1.594,-0.696,-0.196,1.123,1.308,1.268
0.106,0.101,0.534,0.811,1.391,-0.177,-0.872,-0.899,0.896,0.918
0.58,0.312,0.838,0.985,-0.765,-1.24,-1.648,0.551,1.602,1.616
0.264,0.163,0.158,0.541,-0.765,1.331,-0.347,-0.394,0.922,0.887
0.583,0.163,0.728,0.846,-1.594,-0.177,0.614,0.42,1.172,1.239
0.672,0.101,0.454,0.543,1.04,1.331,-1.21,1.443,1.973,2.074
0.219,0.915,0.568,0.589,0.136,0.208,1.112,-0.072,-0.012,-0.011
0.034,0.101,0.832,0.218,-0.055,1.331,-0.669,-0.161,2.095,2.009
0.952,0.29,0.471,0.257,0.238,0.208,-1.336,-0.58,3.226,2.984
0.672,0.29,0.331,0.718,-0.409,0.109,0.568,0.097,0.985,0.913
0.371,0.314,0.252,0.551,1.04,0.109,0.204,-1.557,0.944,0.928
0.492,0.425,0.034,0.965,-1.508,1.331,1.878,0.66,0.938,0.936
0.468,0.436,0.165,0.455,-0.18,-0.437,-0.083,0.66,1,1.03
0.712,0.355,0.608,0.487,-0.507,-0.369,-0.083,-0.973,1.798,1.769
0.418,0.826,0.129,0.016,0.058,0.208,1.747,1.348,3.512,3.563
0.799,0.967,0.525,0.112,-1.22,0.208,-1.048,-0.414,3.291,3.251
0.192,0.738,0.087,0.622,0.401,-0.369,0.204,-2.15,-0.119,-0.112
0.418,0.984,0.415,0.586,0.349,-0.177,-0.515,-1.068,0.625,0.658
0.808,0.614,0.252,0.187,-0.18,1.143,-0.745,0.184,2.532,2.487
0.157,0.069,0.462,0.39,-0.581,0.617,1.878,-1.831,0.744,0.711
0.44,0.844,0.183,0.801,0.076,1.242,0.204,0.472,0.441,0.454
0.102,0.163,0.765,0.722,-0.84,-0.723,0.671,-2.15,0.425,0.412
0.876,0.436,0.129,0.622,-0.507,-0.177,-2.435,-0.748,2.165,2.141
0.79,0.355,0.483,0.622,0.401,1.331,-1.07,-1.448,1.624,1.64
0.182,0.79,0.226,0.471,1.207,-0.177,-0.872,0.217,0.737,0.711
0.905,0.915,0.754,0.912,-0.765,-0.852,-0.988,-3,1.59,1.52
0.332,0.218,0.826,0.421,0.314,-0.852,-0.083,0.003,1.634,1.724
0.85,0.101,0.187,0.566,0.314,-0.47,-0.921,-0.161,2.087,2.197
0.468,0.101,0.187,0.675,2.057,-0.177,1.684,-1.448,0.864,0.884
0.998,0.976,0.103,0.348,-1.508,-0.369,1.067,-0.19,1.567,1.546
0.371,0.069,0.158,0.535,-0.66,0.398,-0.083,-0.597,1.14,1.096
0.157,0.866,0.11,0.134,-2.028,1.056,0.775,0.217,1.749,1.584
0.635,0.355,0.989,0.828,0.596,-1.052,0.093,-0.086,1.612,1.552
0.672,0.844,0.454,0.726,1.207,-1.132,-0.347,-0.394,1.082,1.137
0.117,0.218,0.853,0.315,-0.804,-0.925,-0.471,-1.068,1.68,1.723
