X1,X2,X3,X4,X5,X6,X7,X8,y_10pc_noise,y_50pc_noise
0.332236961,0.825631212,0.019958296,0.200235951,-1.593875748,-1.051588484,-0.347475719,0.419541849,1.189671862,1.201289071
0.383322236,0.162887765,0.69723298,0.18230608,-0.179846399,-0.696439053,-0.47101855,0.572232794,2.739988283,1.582408767
0.965404327,0.355220713,0.69089749,0.843704989,0.595721598,-2.628107423,-0.347475719,0.987836078,1.815759511,1.394898038
0.974438151,0.526375303,0.019958296,0.272554661,-0.95765958,-2.628107423,-1.461493992,0.003317239,2.598950142,1.34653569
0.192488281,0.009072537,0.062500865,0.824664851,0.34882759,1.056341057,0.663103705,1.44326666,0.750996258,0.794352998
0.06875598,0.526375303,0.281406444,0.409068252,-0.764935884,0.207913212,-0.347475719,-0.016898746,0.495968075,0.619029026
0.750460442,0.89882353,0.415199581,0.17409675,0.058329395,-0.176514614,0.613764053,-0.036505668,2.330580113,1.822629492
0.116701894,0.289866183,0.462341565,0.697688385,-0.506970203,1.856138808,1.498081651,0.49923238,0.97065772,0.735077577
0.868376162,0.218023032,0.349021934,0.040605766,0.40069528,-0.176514614,1.747059353,-1.068412706,4.06349546,4.763981162
0.289346403,0.636833957,0.116438174,0.237869747,1.040350648,0.799507138,0.023309063,-0.747734728,1.511140872,1.07488282
0.776200454,0.562060435,0.807984779,0.196883067,-0.055147134,0.616575972,-0.083312351,0.18067222,3.346923042,4.468912152
0.061785485,0.068991391,0.008311119,0.300737804,-0.822567665,-0.36946136,-0.712487962,0.39313342,1.176564238,0.871796622
0.289346403,0.547819412,0.494131606,0.461952011,0.771587695,-2.628107423,-0.083312351,-1.127495881,0.557246208,0.698830596
0.061785485,0.162887765,0.825980613,0.49899685,-1.593875748,1.856138808,1.372842206,-0.216771959,1.596573677,1.051867387
0.555749247,0.253544274,0.328127121,0.229184583,-1.220152775,-0.176514614,0.023309063,0.728860726,2.009189953,1.924647221
0.359132807,0.436450991,0.770917493,0.153216811,-0.055147134,-0.176514614,-1.189570448,0.096856959,2.557157531,1.494219576
0,0.068991391,0.42430956,0.828142889,0.135627288,-0.36946136,-0.987661921,-0.161203722,0.344502067,0.289487719
0.849529799,0.162887765,0.918478675,0.196883067,1.390900288,1.330782865,0.568414534,0.937905292,4.037659109,6.307180222
0.06875598,0.774650754,0.316240005,0.237869747,-0.506970203,-0.176514614,-0.083312351,-0.216771959,0.853981358,0.859087861
0.219353096,0.101214771,0.644871417,0.265412261,0.076139686,-0.176514614,-0.347475719,-0.229026253,1.972455828,2.600203956
0.156882504,0.272111563,0.988769726,0.316860415,0.595721598,-0.176514614,1.112005453,-0.973425692,1.661707586,1.699660148
0.275933721,0.89882353,0.770917493,0.129448663,-0.865859025,-0.176514614,1.112005453,0.096856959,1.74993706,2.078802358
0.423971695,0.599651532,0.309640514,0.284843561,0.40069528,-2.628107423,-1.189570448,0.711540121,1.439067228,0.896235718
0.06875598,0.101214771,0.948939027,0.550956062,-1.220152775,-1.051588484,0.400384403,-0.394224431,1.185220269,1.075774054
0.182170098,0.526375303,0.69723298,0.092303114,2.365283432,-2.628107423,1.877782787,-0.899067757,2.111598793,3.097737078
0.974438151,0.636833957,0.497448996,0.050040825,-0.223804619,1.330782865,0.918648428,-1.556878395,5.109706275,2.971396195
0.895863203,0.272111563,0.217283738,0.237869747,1.660062963,-0.696439053,0.918648428,0.003317239,2.74922141,1.576122397
0.371377756,0.101214771,0.042798335,0.229184583,-0.660425753,-0.696439053,-0.347475719,-1.748388031,1.939499974,2.294681766
0.383322236,0.355220713,0.977981794,0.513663857,0.258504462,0.397903666,0.277198486,-1.171561811,1.578985512,1.905575158
0.583328123,0.950063895,0.714941796,0.931303847,0.40069528,1.330782865,-0.514795557,-0.973425692,0.791561284,1.13243068
0.06875598,0.162887765,0.386643315,0.609080272,1.20734705,0.207913212,-0.871612799,1.22729068,0.886448225,0.53079463
0.807722601,0.009072537,0.186761469,0.18230608,1.390900288,0.397903666,2.440675764,-1.556878395,2.613279632,1.904461198
0.033983687,0.101214771,0.765365831,0.845540689,-0.80394103,-1.051588484,2.247338974,0.572232794,-0.29994655,-0.16314876
0.951688035,0.068991391,0.941700657,0.731201716,-1.271855222,1.330782865,0.602198726,-1.068412706,3.067896318,2.482580427
0.8764732,0.313863166,0.514408341,0.23743485,1.390900288,0.397903666,-0.347475719,0.711540121,3.24769988,2.881018429
0.30893518,0.289866183,0.518279181,0.653645621,-0.179846399,-0.36946136,0.132674713,-0.747734728,0.681573405,0.76564327
0.01637083,0.780197513,0.911937219,0.85543671,-0.780176466,-1.239835595,-0.391510613,-0.412368165,0.135526016,0.159636377
0.997552419,0.562060435,0.852663494,0.653645621,0.002020622,-1.051588484,-0.871612799,-0.291264761,2.624797818,3.09711257
0.661374403,0.218023032,0.172345595,0.88775951,-0.409227935,0.207913212,-0.391510613,0.550779778,0.963480862,1.350285516
0.807722601,0.068991391,0.072257147,0.573222404,-0.764935884,-0.696439053,0.313710766,0.550779778,1.700845055,1.876051491
0.395821801,0.562060435,0.97936086,0.306353989,0.40069528,-0.852188175,1.498081651,-0.394224431,1.527144175,1.709229883
0.974438151,0.966585973,0.852663494,0.098888974,-1.50768664,1.056341057,-0.921246986,-2.149769658,3.997143754,3.058310445
0.868376162,0.313863166,0.116438174,0.739543351,-0.409227935,0.207913212,1.747059353,-1.068412706,0.847017724,1.269569283
0.934594216,0.825631212,0.087329164,0.200235951,0.895604818,-0.925339139,0.132674713,-0.394224431,2.358564063,3.187593856
0.530133383,0.101214771,0.123166946,0.502195563,0.002020622,-0.36946136,-0.47101855,-1.556878395,1.543771211,1.797335652
0.711711725,0.253544274,0.110235421,0.247192138,0.771587695,-1.132285825,-0.616359295,-1.748388031,2.266156452,1.765523256
0.014794276,0.355220713,0.217283738,0.707268079,-0.95765958,0.799507138,1.372842206,-0.412368165,-0.453250711,-0.283871966
0.671700409,0.162887765,0.852663494,0.672887503,-0.822567665,0.969634608,-0.083312351,0.096856959,2.120496842,2.785698189
0.395821801,0.636833957,0.585326608,0.291257548,-0.109578617,-1.051588484,0.204247194,0.096856959,1.350831038,0.856618039
0.711711725,0.866296673,0.154475887,0.928690149,-1.220152775,-2.628107423,-1.189570448,0.49923238,0.581821886,0.506780673
0.951688035,0.009072537,0.977981794,0.345013784,-2.243337008,-0.36946136,0.568414534,1.44326666,3.442840272,3.644858921
0.905085982,0.101214771,0.172345595,0.007930444,-0.600684104,-2.628107423,1.498081651,0.572232794,6.021336434,5.331286699
0.151980385,0.253544274,0.872331776,0.365420399,-0.660425753,0.207913212,1.372842206,-0.767580193,1.265954955,0.829790429
0.635009794,0.866296673,0.142884891,0.398354747,0.135627288,-2.628107423,0.568414534,0.728860726,0.821098758,0.380106836
0.711711725,0.101214771,0.186761469,0.840707448,-1.220152775,-1.051588484,0.132674713,1.257230164,1.061413388,1.280047985
0.635009794,0.236681313,0.074240262,0.254639249,-1.50768664,1.330782865,0.339113485,-0.0359776,2.314575373,2.356383523
0.383322236,0.272111563,0.901148682,0.363398869,-0.084648355,0.969634608,-1.189570448,0.711540121,1.79798573,1.966704652
0.671700409,0.313863166,0.649908512,0.639724288,0.771587695,-1.051588484,0.426455483,0.937905292,1.257852373,1.952264669
0.275933721,0.562060435,0.439315982,0.261275687,-1.220152775,1.330782865,1.498081651,-1.068412706,1.931400679,2.555979505
0.624025279,0.866296673,0.988769726,0.657333398,1.390900288,-0.696439053,-1.069898447,-0.216771959,2.015272412,2.972808148
0.849529799,0.162887765,0.172345595,0.643914953,-0.506970203,1.856138808,0.400384403,1.22729068,2.111261643,3.013785343
0.332236961,0.737855958,0.349021934,0.084387844,-0.840451602,0.397903666,-1.189570448,0.472295177,2.86705628,3.5393211
0.332236961,0.436450991,0.770917493,0.763025593,-2.028050696,1.330782865,-0.546656646,-1.447969652,0.88687615,0.871728022
0.208840229,0.313863166,0.123166946,0.329627609,1.329488384,-0.722600029,1.324716416,-0.767580193,0.804181815,0.756522852
0.258100744,0.709948248,0.988769726,0.138905987,1.660062963,1.330782865,0.478293469,1.122921633,3.482245677,3.682646372
0.711711725,0.725954175,0.165248467,0.080174422,1.390900288,-0.176514614,-0.083312351,-0.19036748,3.251020499,4.951179969
0.555749247,0.976190646,0.252157745,0.858634841,-0.764935884,-0.696439053,0.918648428,1.795461827,-0.080454027,-0.047375345
0.440358303,0.866296673,0.837696606,0.280558341,0.595721598,0.616575972,0.132674713,-0.482640088,1.944277885,2.409648657
0.583328123,0.89882353,0.349021934,0.766967672,1.20734705,-0.696439053,-1.189570448,-1.447969652,1.017971315,0.98439865
0.484357843,0.006592803,0.66307348,0.872356424,0.595721598,1.330782865,0.73701579,0.572232794,1.690400314,1.944718048
0.798707127,0.562060435,0.129106,0.369759356,-0.822567665,1.750772597,0.204247194,1.046152034,1.975150497,1.961715474
0.555749247,0.737855958,0.948939027,0.62726551,1.20734705,-1.087140123,0.014431914,-0.747734728,1.52590579,1.478142118
0.383322236,0.436450991,0.225830776,0.347752759,1.20734705,1.330782865,-0.616359295,0.888351062,1.680481297,0.8495026
0.704095965,0.272111563,0.281406444,0.653645621,0.40069528,0.799507138,1.683913935,0.096856959,0.949762802,1.170833311
0.635009794,0.950063895,0.42430956,0.730435386,0.258504462,0.397903666,-0.546656646,0.659982159,0.964127296,1.032365325
0.974438151,0.436450991,0.301691702,0.532042223,1.660062963,0.397903666,1.324716416,-0.747734728,1.829600221,1.245562487
0.371377756,0.068991391,0.225830776,0.781223511,0.724830725,-0.925339139,-0.668711265,0.572232794,0.814325347,0.726709432
0.06875598,0.436450991,0.433127512,0.041874382,0.847758545,-0.925339139,-0.921246986,-0.161203722,3.408397096,4.659255783
0.661374403,0.737855958,0.728310647,0.771757225,1.390900288,-0.696439053,1.112005453,-1.068412706,0.950186293,1.411114133
0.208840229,0.162887765,0.110235421,0.551884999,0.40069528,-0.36946136,0.426455483,0.18387462,0.429892144,0.536005562
0.583328123,0.101214771,0.708132238,0.49455134,0.40069528,1.750772597,-0.196049209,-0.016898746,2.200345386,3.145156433
0.774223962,0.976190646,0.316240005,0.430574005,0.955775212,0.799507138,0.613764053,-0.45372603,1.544256387,1.334347139
0.033983687,0.984408139,0.249037697,0.858634841,-0.409227935,0.616575972,0.426455483,-2.149769658,-0.766689553,-0.988304265
0.905085982,0.068991391,0.825980613,0.360775768,-1.220152775,-3,-1.447671881,0.728860726,3.307558892,2.998984233
0.156882504,0.562060435,0.518279181,0.843704989,-0.409227935,-0.696439053,0.132674713,-1.281591042,-0.137728512,-0.112359164
0.492287423,0.436450991,0.969334344,0.697688385,-1.593875748,1.056341057,-0.347475719,0.728860726,1.718984409,1.88153719
0.8764732,0.526375303,0.711702345,0.599327355,0.34882759,-0.36946136,0.132674713,0.335066748,1.775655081,2.279899144
0.905085982,0.313863166,0.825980613,0.050040825,-0.80394103,1.24187144,1.747059353,0.39313342,5.260891505,3.261196552
0.583328123,0.313863166,0.770917493,0.265412261,-0.506970203,-0.36946136,0.277198486,-0.899067757,2.44566046,1.261511712
0.492287423,0.966585973,0.770917493,0.229184583,-0.865859025,0.397903666,1.498081651,-0.291264761,1.497942568,2.345049519
0.849529799,0.355220713,0.917182369,0.90421944,-0.001728567,0.397903666,-0.921246986,-0.161203722,2.082237804,1.334162314
0.102453746,0.101214771,0.372907216,0.794495822,1.040350648,0.397903666,-0.871612799,1.44326666,0.747957416,0.659705677
0.776200454,0.162887765,0.807984779,0.363398869,-1.50768664,0.207913212,-0.123708458,1.177583388,2.510575533,3.297166962
0.934594216,0.355220713,0.38302156,0.554420417,0.847758545,1.330782865,0.478293469,-0.747734728,2.618283298,2.457587985
0.332236961,0.636833957,0.770917493,0.298189696,-2.243337008,-0.437027716,1.034492526,-0.394224431,1.333648108,1.82224575
0.467808659,0.068991391,0.765365831,0.440351889,-0.865859025,-0.176514614,0.478293469,-0.747734728,1.948616122,1.359147228
0.704095965,0.636833957,0.110235421,0.016032462,0.313584883,-0.696439053,0.339113485,-0.973425692,4.785973429,6.171723086
0.30893518,0.436450991,0.69723298,0.70271207,1.329488384,0.207913212,-1.069898447,-2.690622097,1.473720024,0.880348487
0.8764732,0.162887765,0.542238804,0.73427986,-0.115046272,-2.628107423,-0.514795557,0.728860726,1.830048985,2.079173494
0.484357843,0.915440026,0.165248467,0.217596984,-0.409227935,-0.176514614,0.132674713,0.419541849,1.33490241,1.222988279
0.332236961,0.805576284,0.172345595,0.996478059,0.054120001,1.143245137,0.902670579,1.122921633,0.164209334,0.16932286
0.146458767,0.289866183,0.852663494,0.96473294,0.40069528,-0.36946136,-0.083312351,0.096856959,0.500880648,0.369581331
0.905085982,0.218023032,0.732385659,0.229184583,-0.764935884,1.856138808,0.67108156,0.287770999,3.423722389,2.493006874
0.275933721,0.289866183,0.714941796,0.050040825,1.660062963,1.24187144,0.426455483,0.813150907,4.117970934,4.806406278
0.116701894,0.843863193,0.309640514,0.003,0.058329395,0.799507138,-1.039041776,-2.149769658,5.358123002,3.845897038
0.711711725,0.059663333,0.330925521,0.895777091,-0.409227935,-0.925339139,-0.364261368,-1.281591042,1.408413499,0.902309958
0.555749247,0.636833957,0.760379793,0.606693104,-0.25431742,0.799507138,-0.196049209,-1.447969652,1.600112721,1.396226751
0.093059804,0.636833957,0.585326608,0.791754586,0.058329395,-0.36946136,0.387476195,-2.690622097,-0.204326768,-0.20768707
0.868376162,0.514335464,0.404885144,0.532042223,-1.220152775,0.207913212,-0.77758764,1.44326666,1.887381175,2.010947247
0.8764732,0.737855958,0.514408341,0.38975436,0.34882759,-0.176514614,0.093298644,-0.444678432,2.075302858,1.913871685
0.332236961,0.737855958,0.852663494,0.651453278,-0.764935884,-0.470060667,0.478293469,-0.580319046,0.72302286,0.966154149
0.583328123,0.636833957,0.415199581,0.213703642,0.595721598,1.750772597,-0.921246986,2.268395889,2.128990311,2.972239377
0.905085982,0.313863166,0.225830776,0.075045309,-0.764935884,1.056341057,1.372842206,-1.447969652,4.16497343,2.914425295
0.275933721,0.272111563,0.281406444,0.90421944,0.771587695,-0.925339139,-0.083312351,-1.068412706,0.104331437,0.10571073
0.116701894,0.068991391,0.911937219,0.749686432,-0.055147134,0.723197445,0.132674713,-0.899067757,1.273519479,1.526909864
0.671700409,0.984408139,0.837696606,0.060004428,2.365283432,-0.176514614,-0.77758764,-0.394224431,4.847288019,6.446106871
0.093059804,0.774650754,0.146628271,0.311964769,0.048015404,-0.437027716,0.426455483,0.003317239,0.294737606,0.308556343
0.405146689,0.562060435,0.379989846,0.471027097,-3,-0.176514614,-1.189570448,0.572232794,1.296885964,1.14711078
0.798707127,0.737855958,0.649908512,0.843704989,0.076139686,-0.36946136,-0.347475719,1.257230164,1.354964174,1.12427473
0.849529799,0.436450991,0.029514374,0.972742437,-0.822567665,-1.087140123,1.498081651,-1.281591042,0.350576541,0.217699133
0.371377756,0.068991391,0.844907387,0.229184583,0.908093947,-1.051588484,0.918648428,1.347670135,2.498856351,1.793894087
0.332236961,0.606580032,0.116438174,0.48969514,0.076139686,1.330782865,-0.47101855,0.287770999,0.673969241,0.602355989
0.156882504,0.313863166,0.670469864,0.196883067,-0.780176466,-0.36946136,0.982921495,0.217482508,1.389904974,1.194483782
0.116701894,0.101214771,0.760379793,0.872356424,-1.50768664,-2.628107423,0.400384403,-1.127495881,0.208462047,0.145223206
0.492287423,0.526375303,0.739307887,0.816556294,1.040350648,-0.696439053,0.426455483,-2.149769658,0.961421753,0.729628148
0.905085982,0.313863166,0.271967732,0.250704717,-1.50768664,-0.722600029,-0.47101855,-1.068412706,2.803468739,1.51565244
0.116701894,0.843863193,0.301691702,0.9593543,-1.50768664,-0.852188175,-0.369091072,-0.394224431,-0.556323365,-0.612047403
0.635009794,0.825631212,0.309640514,0.581673371,0.980961509,0.616575972,-0.347475719,0.39313342,1.36690359,1.879263487
0.538271155,0.636833957,0.561356909,0.027052804,2.057054493,-0.176514614,-0.083312351,0.003317239,4.420021574,2.390997878
0.06875598,0.915440026,0.670469864,0.853608537,-1.50768664,-1.051588484,-0.347475719,-0.394224431,-0.213272062,-0.22434951
0.418226802,0.725954175,0.649908512,0.084387844,-0.764935884,0.207913212,-0.712487962,0.096856959,3.229106893,3.999256518
0.555749247,0.562060435,0.186761469,0.094922022,1.660062963,-0.36946136,0.478293469,1.239709609,2.758750931,2.824855319
0.371377756,0,0.386643315,0.465337017,-0.001728567,0.397903666,1.877782787,1.44326666,1.14936522,1.069539435
0.711711725,0.614349822,0.534246056,0.333095444,-0.99798479,1.856138808,0.478293469,-1.127495881,2.204065482,2.121000916
0.934594216,0.737855958,0.034357918,0.37294034,1.040350648,0.207913212,-1.189570448,-2.690622097,2.66717793,1.610920353
0.033983687,0.101214771,0.252157745,0.672887503,-2.028050696,-0.176514614,0.300521989,-0.394224431,0.099247555,0.080094277
0.934594216,0.636833957,0.087329164,0.807303823,-0.236934712,-0.36946136,-1.210058959,-0.899067757,1.610642186,1.656312458
0.223249484,0.289866183,0.103128179,0.946915977,-0.055147134,-0.176514614,1.067413019,-0.580319046,-0.377236752,-0.458600512
0.624025279,0.737855958,0.110235421,0.851038552,1.310443448,0.108671782,0.132674713,-0.811200258,0.757003266,0.506221664
0.950154198,0.218023032,0.66307348,0.858634841,0.135627288,-0.748540501,-1.447671881,-0.293628996,2.370867539,1.756189784
0.156882504,0.218023032,0.948939027,0.858634841,-0.780176466,-0.36946136,-0.347475719,-0.747734728,0.894689384,1.165367922
0.492287423,0.289866183,0.948939027,0.984789892,1.579978042,0.108671782,-0.47101855,-0.973425692,1.895475066,2.088411089
0.258100744,0.915440026,0.508644601,0.641199603,-1.266032142,-0.176514614,0.014431914,-1.556878395,0.194051956,0.255548905
0.366177047,0.436450991,0.757089476,0.513663857,-1.266032142,-2.628107423,0.67108156,-0.291264761,0.727543529,0.743650405
0.033983687,0.436450991,0.969334344,0.316860415,1.040350648,-0.437027716,1.372842206,0.728860726,1.244180107,1.674579331
0.492287423,0.805576284,0.948939027,0.92061046,-0.409227935,-0.36946136,1.112005453,1.795461827,0.618533681,0.885341306
0.395821801,0.355220713,0.103128179,0.946915977,0.076139686,-0.696439053,0.334093508,0.888351062,0.030244573,0.019043244
0.484357843,0.355220713,0.008311119,0.269095667,-0.600684104,1.330782865,-0.668711265,0.003317239,1.871208599,1.982193043
0.530133383,0.966585973,0.497448996,0.936066102,-0.179846399,0.174160814,0.204247194,0.49923238,0.276510913,0.337700393
0.23549363,0.355220713,0.252157745,0.434954194,0.595721598,1.330782865,0.426455483,-0.899067757,1.021846852,1.561616703
0.407617251,0.436450991,0.379989846,0.229184583,-1.220152775,0.108671782,-0.921246986,-0.767580193,2.095649506,1.70857105
0.750460442,0.162887765,0.649908512,0.991184975,-0.506970203,-0.176514614,0.132674713,-0.394224431,1.260650465,0.873460444
0.789614448,0.068991391,0.116438174,0.080174422,-1.266032142,-1.051588484,-1.252562413,1.122921633,4.005051823,4.308794299
0.807722601,0.606580032,0.069620572,0.660757007,-0.179846399,1.24187144,0.076736215,-0.580319046,1.468881072,1.820035611
0.905085982,0.162887765,0.568459243,0.09340017,-1.50768664,0.799507138,0.315423865,-0.216771959,3.857092076,2.540387804
0.8764732,0.843863193,0.732791719,0.760836077,0.258504462,-0.176514614,0.663103705,2.268395889,1.358475965,0.724153686
0.905085982,0.162887765,0.439315982,0.781223511,-0.25431742,-0.176514614,-0.47101855,-1.584023775,1.707673966,1.582390841
0.275933721,0.89882353,0.000192795,0.928690149,-1.220152775,-0.176514614,0.523082159,0.987836078,-0.502259428,-0.686875085
0.974438151,0.614349822,0.158405828,0.776633032,-1.50768664,0.174160814,-0.921246986,0.287770999,1.491295237,0.873266114
0.033983687,0.526375303,0.225830776,0.96787177,-0.26176128,-0.852188175,1.034492526,0.728860726,-0.954021412,-1.401479845
0.192488281,0.614349822,0.415199581,0.674593736,-1.50768664,-0.176514614,0.132674713,-0.45372603,0.072798002,0.118879606
0.635009794,0.984408139,0.065459387,0.539145896,0.258504462,1.856138808,-0.347475719,-1.068412706,1.092618485,0.58768343
0.671700409,0.355220713,0.988769726,0.150330098,0.771587695,0.799507138,-0.347475719,-0.291264761,4.037269603,4.710219342
0.763735898,0.725954175,0.739307887,0.622362411,0.002020622,-0.36946136,1.232017878,-2.149769658,1.216560755,1.037260922
0.332236961,0.636833957,0.935341186,0.098888974,-0.581254847,-2.628107423,-0.871612799,-1.556878395,3.093442792,2.408796416
0.860393981,0.866296673,0.988769726,0.256601826,0.595721598,1.330782865,-0.196049209,0.728860726,3.248579051,2.975056532
0.635009794,0.425024037,0.770917493,0.49455134,0.40069528,0.397903666,0.774808235,-1.171561811,1.673365102,1.297408904
0.711711725,0.272111563,0.988769726,0.355986696,0.724830725,0.207913212,-0.347475719,0.217482508,3.166765332,4.284318164
0.965404327,0.843863193,0.019958296,0.68439826,-1.50768664,1.330782865,-0.374151216,1.44326666,1.50362669,1.970508769
0.128702588,0.236681313,0.542238804,0.758216254,-2.028050696,-2.628107423,0.613764053,0.711540121,-0.135670959,-0.097352728
0.410790625,0.636833957,0.042798335,0.094922022,1.660062963,-0.852188175,0.204247194,-0.747734728,2.506845235,2.544381312
0.484357843,0.436450991,0.019958296,0.325198565,-2.028050696,-0.696439053,-0.546656646,-0.016898746,1.586825077,2.034846561
0.116701894,0.843863193,0.711702345,0.576755384,0.135627288,0.690352069,-0.123708458,-1.171561811,0.483686613,0.402255196
0.02513436,0.950063895,0.146628271,0.83802232,-0.764935884,-0.176514614,0.568414534,0.096856959,-0.929708445,-1.158078567
0.530133383,0.934577568,0.508644601,0.858634841,1.20734705,-0.852188175,-0.083312351,0.217482508,0.644192542,0.404014599
0.01637083,0.636833957,0.110235421,0.991184975,-0.581254847,1.330782865,1.877782787,-0.580319046,-0.102541465,-0.095545512
0.635009794,0.253544274,0.760379793,0.106069599,0.058329395,0.969634608,-2.435336761,-0.394224431,3.263118578,4.096129647
0.711711725,0.562060435,0.415199581,0.946915977,-0.581254847,1.143245137,-0.107935707,-1.068412706,0.910210246,1.308496011
0.23549363,0.236681313,0.972515946,0.760836077,1.599052853,1.143245137,1.067413019,-2.149769658,1.815006141,2.834358939
0.093059804,0.915440026,0.369876342,0.668480907,-0.641487013,1.143245137,1.324716416,0.217482508,0.250003994,0.230202704
0.156882504,0.636833957,0.66307348,0.599327355,-1.50768664,-0.696439053,-0.668711265,0.39313342,0.611459127,0.744571157
0.661374403,0.436450991,0.670469864,0.56180831,-0.625290891,1.856138808,1.683913935,-1.447969652,2.349782623,1.815718867
0.951688035,0.313863166,0.072257147,0.879924315,-1.220152775,0.969634608,-0.871612799,0.728860726,1.426548049,0.966308084
0.538271155,0.976190646,0.252157745,0.050040825,-0.223804619,-0.176514614,0.613764053,0.18387462,3.104943724,3.601752989
0.711711725,0.009072537,0.087329164,0.309852895,-0.95765958,0.207913212,-1.648344092,-0.394224431,3.006217846,1.91530209
0.763735898,0.526375303,0.052818346,0.912039624,0.955775212,-0.696439053,-0.347475719,1.771053814,0.958406964,0.66548376
0.635009794,0.355220713,0.852663494,0.250704717,-2.028050696,0.690352069,-0.347475719,-0.394224431,3.156922358,4.105573483
0.467808659,0.436450991,0.087329164,0.895777091,1.660062963,-0.36946136,0.602198726,-0.072408731,0.401678377,0.372260082
0.538271155,0.562060435,0.832182247,0.122187084,0.771587695,-0.437027716,-1.447671881,1.046152034,3.349673654,4.100560227
0.192488281,0.805576284,0.129106,0.959336537,-0.840451602,-0.696439053,-1.210058959,0.088191375,-0.208409705,-0.237021154
0.458615173,0.436450991,0.330925521,0.463317188,-1.220152775,-0.176514614,0.774808235,0.572232794,0.791081085,0.874410168
0.8764732,0.068991391,0.328127121,0.800502342,0.076139686,0.397903666,-0.202566942,0.18387462,1.782652752,1.724829437
0.492287423,0.059663333,0.301691702,0.027052804,-0.055147134,-0.696439053,-1.039041776,-0.580319046,4.607300623,6.741497823
0.8764732,0.289866183,0.948939027,0.665197234,2.365283432,-0.176514614,-0.347475719,0.277555724,3.096400213,2.979393618
0.440358303,0.976190646,0.918478675,0.232376415,0.40069528,-0.36946136,0.426455483,-0.973425692,2.054620685,1.892410009
0.580009873,0.436450991,0.508644601,0.316860415,-0.506970203,1.856138808,0.204247194,0.572232794,2.32068111,3.304343832
0.410790625,0.614349822,0.543714944,0.589494077,-0.764935884,-2.628107423,0.023309063,-1.127495881,0.553253636,0.414994429
0.116701894,0.101214771,0.309640514,0.449295059,-1.220152775,-2.628107423,-1.335868971,-1.447969652,0.980019872,0.981550921
0.371377756,0.436450991,0.69723298,0.731201716,-0.99798479,1.330782865,-0.921246986,-0.973425692,0.896841693,0.581837262
0.905085982,0.068991391,0.514408341,0.695689835,0.40069528,0.969634608,0.918648428,-0.747734728,2.582859235,1.406921484
0.974438151,0.313863166,0.901148682,0.857400093,-0.780176466,0.108671782,-1.648344092,-0.747734728,2.797933494,3.220630081
0.371377756,0.244454945,0.27121282,0.124418062,0.980961509,-2.628107423,-1.335868971,-0.777735646,2.505883728,2.126908259
0.30893518,0.313863166,0.542238804,0.512538303,-0.581254847,0.616575972,-1.485735429,-0.086394208,1.521040861,1.568907751
0.492287423,0.737855958,0.401283931,0.043654254,0.40069528,-0.696439053,-0.537191867,0.287770999,3.756457982,4.129136653
0.102453746,0.313863166,0.948939027,0.265412261,0.40069528,-0.696439053,1.747059353,-0.036505668,1.260571726,1.284405431
0.467808659,0.614349822,0.379989846,0.68439826,2.057054493,-1.051588484,-0.083312351,1.855992884,0.977477911,0.857734878
0.671700409,0.313863166,0.050973431,0.278239341,0.002020622,0.108671782,-1.648344092,-1.447969652,2.516525384,1.385524337
0.223249484,0.253544274,0.649908512,0.274811764,-1.220152775,0.397903666,-0.712487962,-1.171561811,1.997527603,2.723847388
0.06875598,0.825631212,0.525247969,0.17078472,-1.220152775,0.397903666,-1.189570448,1.44326666,1.659734184,1.318866692
0.901216015,0.514335464,0.40939555,0.188999629,0.135627288,1.056341057,-0.47101855,-1.068412706,2.613980254,1.987659982
0.30893518,0.976190646,0.568459243,0.573222404,1.390900288,0.207913212,0.73701579,0.472295177,0.553559175,0.29088578
0.782657544,0.604530726,0.074240262,0.872356424,1.390900288,-0.176514614,-0.196049209,-0.161203722,1.152838319,1.484740219
0.383322236,0.866296673,0.087329164,0.306353989,-1.50768664,1.330782865,1.372842206,0.49923238,1.490165337,2.220360727
0.711711725,0.218023032,0.714941796,0.265412261,1.579978042,0.108671782,-1.447671881,2.268395889,3.571626464,4.243030495
0.440358303,0.526375303,0.123166946,0.721517205,-0.95765958,0.690352069,-1.447671881,-0.394224431,0.962720616,1.311403667
0.371377756,0.915440026,0.670469864,0.355986696,-1.50768664,0.799507138,0.339113485,-3,1.368793743,1.774077165
0.395821801,0.355220713,0.748964107,0.639724288,0.980961509,1.856138808,-1.335868971,2.02718868,1.487639333,1.894356455
0.06875598,0.162887765,0.433127512,0.978996548,0.40069528,1.330782865,1.112005453,1.855992884,0.419092422,0.479288984
0.484357843,0.009072537,0.225830776,0.009910287,1.660062963,-2.628107423,-1.648344092,0.217482508,6.122400427,6.576871256
0.102453746,0.162887765,0.42430956,0.50990504,0.580099519,0.799507138,-0.959083846,-0.229026253,1.130870838,0.557771039
0.06875598,0.934577568,0.36293282,0.479899711,-1.50768664,1.056341057,1.067413019,1.855992884,0.430727548,0.226940361
0.951688035,0.562060435,0.05733535,0.350411554,-1.50768664,-0.696439053,1.372842206,-2.149769658,1.650588924,1.771401067
0.555749247,0.636833957,0.386643315,0.060004428,0.258504462,-0.176514614,-0.47101855,-0.468824048,3.638202243,3.661534377
0.182170098,0.984408139,0.969334344,0.360775768,-1.220152775,-0.176514614,-2.435336761,0.711540121,2.040211247,2.244059534
