X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.117,0.355,0.387,0.654,-0.765,-0.437,-1.448,0.003,0.585,0.384
0.947,0.009,0.929,0.044,1.04,-0.177,-1.448,-0.263,6.276,5.369
0.016,0.009,0.771,0.301,-0.507,-0.177,1.112,0.472,1.38,1.346
0.424,0.355,0.415,0.953,0.136,-0.696,-0.872,-0.036,0.6,0.489
0.672,0.78,0.328,0.016,-0.662,0.208,-0.347,-0.033,4.725,3.351
0.672,0.355,0.608,0.698,0.245,1.856,1.232,0.217,1.995,1.109
0.53,0.738,0.544,0.532,-1.266,-0.852,0.614,0.003,0.779,0.741
0.624,0.79,0.65,0.496,0.314,1.331,0.204,-1.748,1.696,1.457
0.129,0.79,0.208,0.496,-0.823,1.856,1.112,-1.068,0.687,0.393
0.583,0.436,0.316,0.778,0.002,-2.628,-3,-0.798,1.407,1.463
0.192,0.637,0.949,0.825,0.349,1.856,-0.108,-0.072,1.001,0.706
0.85,0.806,0.187,0.957,0.253,-0.177,0.277,0.888,0.652,0.414
0.408,0.355,0.58,0.947,0.401,-0.369,-0.392,-0.394,0.63,0.429
0.034,0.355,0.771,0.548,-0.765,-2.628,-1.448,-0.291,0.834,0.493
0.952,0.6,0.669,0.124,-0.889,-0.369,0.204,-0.394,3.42,3.926
0.712,0.436,0.379,0.609,0.136,0.208,-0.404,1.114,1.437,1.64
0.157,0.526,0.281,0.872,0.725,-2.628,-0.392,-0.161,-0.365,-0.481
0.458,0.726,0.008,0.129,-0.409,-0.696,-2.435,1.443,2.701,2.564
0.034,0.607,0.525,0.865,-0.765,0.109,-0.872,1.24,-0.023,-0.012
0.538,0.101,0.328,0.499,-0.581,0.208,-0.364,-1.172,1.611,1.966
0.704,0.355,0.577,0.582,-0.765,0.398,0.775,-1.557,1.389,1.485
0.235,0.436,0.479,0.312,-1.508,0.398,1.878,0.335,0.646,0.35
0.359,0.355,0.663,0.921,0.401,-1.052,-0.138,-0.483,0.527,0.291
0.235,0.355,0.331,0.169,0.136,-1.052,-0.872,0.729,1.886,1.701
0.974,0.218,0.845,0.074,-1.266,-0.177,-2.435,1.771,5.371,6.985
0.905,0.355,0.049,0.147,-0.237,-0.696,-0.547,0.335,3.095,3.038
0.799,0.244,0.623,0.991,-0.765,-1.052,-0.959,0.42,1.563,1.162
0.492,0.29,0.935,0.361,-0.765,-2.628,1.684,-0.748,1.499,2.191
0.093,0.738,0.544,0.42,0.136,0.97,-0.347,-1.068,0.6,0.886
0.624,0.548,0.034,0.904,0.076,0.398,-0.712,0.472,0.77,0.968
0.635,0.899,0.074,0.514,0.725,-2.628,-0.872,-1.574,0.897,1.222
0.905,0.738,0.989,0.813,1.66,-2.628,1.878,0.288,1.506,1.139
0.424,0.78,0.67,0.904,-0.18,1.056,0.523,0.888,0.767,0.411
0.974,0.946,0.387,0.918,-0.055,-0.696,-1.07,-0.58,1.317,1.244
0.808,0.79,0.252,0.179,0.076,0.174,-0.745,-0.291,2.628,3.415
0.235,0.71,0.471,0.982,1.66,-0.177,1.325,-0.033,-0.25,-0.157
0.635,0.71,0.208,0.828,1.66,-0.177,-0.083,-0.778,0.903,1.314
0.359,0.915,0.629,0.947,0.401,-2.628,0.775,1.795,-0.337,-0.205
0.672,0.436,0.67,0.487,-1.266,0.109,-0.959,0.572,2.049,1.241
0.901,0.041,0.475,0.47,1.04,-0.177,-0.872,-0.973,2.899,2.837
0.223,0.844,0.67,0.39,-2.028,-0.925,1.067,2.027,0.473,0.477
0.025,0.436,0.208,0.825,2.365,-2.628,0.523,0.551,-0.325,-0.168
0.139,0.009,0.853,0.627,-0.409,0.208,-1.19,-1.831,1.733,1.547
0.062,0.514,0.275,0.543,-0.765,-0.696,0.339,-0.072,-0.088,-0.121
0.459,0.866,0.252,0.345,-1.266,1.242,-0.364,-1.068,1.221,1.581
0.583,0.526,0.275,0.675,-3,-0.369,0.523,0.988,0.629,0.441
0.53,0.218,0.929,0.174,0.981,-0.369,-0.921,0.888,3.561,2.636
0.712,0.314,0.514,0.551,0.349,0.398,-1.336,-0.445,2.058,1.944
0.712,0.355,0.187,0.554,0.896,-0.369,-0.347,-1.127,1.592,1.623
0.468,0.436,0.328,0.445,-1.508,0.174,-1.21,0.003,1.502,2.102
0.876,0.163,0.222,0.582,-3,1.143,-0.108,-0.246,2.016,2.716
0.223,0.607,0.534,0.027,1.04,-0.696,0.301,0.181,3.578,2.104
0.799,0.436,0.063,0.573,-2.243,0.398,0.919,-0.58,1.142,0.691
0.468,0.254,0.065,0.12,-1.594,0.97,0.478,0.097,2.773,2.568
0.492,0.101,0.072,0.777,-0.66,-0.177,-0.669,0.856,1.034,1.15
0.192,0.726,0.534,0.917,-0.085,-1.052,-0.778,0.335,0.004,0.002
0.571,0.314,0.712,0.668,-0.958,-2.628,1.498,-0.445,0.693,0.854
0.424,0.738,0.226,0.129,-0.237,-0.369,0.093,2.003,1.956,2.01
0.556,0.436,0.949,0.15,-0.099,-0.369,1.747,-0.017,2.602,1.353
0.025,0.738,0,0.589,-1.22,0.208,-1.461,1.348,0.175,0.168
0.876,0.984,0.525,0.589,-1.22,-1.087,0.133,1.257,1.285,0.708
0.44,0.915,0.771,0.093,0.401,-0.369,-1.21,-1.831,3.149,2.777
0.069,0.29,0.281,0.514,1.66,0.398,-0.108,-0.748,0.738,0.516
0.583,0.06,0.645,0.532,0.596,-0.177,-2.435,1.443,2.595,2.44
0.935,0.826,0.853,0.343,-1.22,-3,0.775,-0.899,2.084,2.848
0.808,0.738,0,0.49,-0.998,0.398,-0.988,-0.58,1.685,1.677
0.583,0.844,0.053,0.499,-0.055,0.723,1.498,0.66,0.554,0.713
0.117,0.562,0.07,0.781,1.599,0.723,0.093,0.813,0.154,0.086
0.102,0.548,0.697,0.977,0.349,0.208,-3,1.178,0.879,0.734
0.712,0.984,0.67,0.08,-1.508,1.331,-0.347,-0.291,3.494,4.81
0.157,0.866,0.187,0.715,0.596,1.331,1.498,-0.628,0.296,0.232
0.157,0.425,0.979,0.999,0.596,1.056,1.297,-0.58,1.07,1.125
0.672,0.738,0.506,0.288,-2.028,0.208,1.684,-0.161,1.401,1.129
0.876,0.312,0.053,0.348,-0.409,0.174,-1.648,-0.072,2.633,1.412
0.635,0.866,0.832,0.921,0.349,-0.177,1.112,-1.172,0.668,0.928
0.635,0.899,0.989,0.489,-0.84,-1.132,-1.039,-0.217,2.117,1.622
0.556,0.06,0.845,0.75,0.401,-0.177,1.373,0.66,1.356,1.052
0.661,0.041,0.008,0.959,0.002,-0.852,0.903,0.003,0.707,0.749
0.309,0.984,0.929,0.042,-1.508,-0.177,-0.921,-0.768,3.875,5.71
0.235,0.218,0.585,0.441,-0.641,-0.177,0.204,1.443,1.052,0.936
0.935,0.101,0.845,0.668,-0.254,-2.628,-1.336,-0.748,2.665,1.455
0.935,0.607,0.525,0.904,-3,-0.696,0.077,-1.448,1.234,0.893
0.258,0.78,0.733,0.562,-0.625,0.398,0.133,-0.778,0.708,0.821
0.764,0.314,0.349,0.714,0.401,-1.052,-0.547,0.181,1.37,1.831
0.799,0.637,0.989,0.96,0.848,0.398,-0.471,1.123,2.048,2.206
0.709,0.355,0.973,0.099,-0.224,-1.24,1.112,1.856,3.517,4.927
0.75,0.069,0.252,0.278,1.31,-0.696,-1.648,-0.58,3.155,3.872
0.276,0.514,0.771,0.455,-0.055,-2.628,1.034,0.003,0.601,0.605
0.661,0.826,0.401,0.317,1.207,-0.177,-0.471,-1.448,1.99,2.476
0.492,0.436,0.746,0.15,-1.266,-0.749,-0.392,0.097,2.745,3.427
0.093,0.163,0.514,0.918,-0.507,-0.696,-1.648,0.938,0.544,0.791
0.157,0.009,0.974,0.431,2.057,1.056,-0.712,0.499,2.467,3.548
0.276,0.514,0.057,0.682,0.596,1.856,0.339,-1.172,0.618,0.703
0.235,0.548,0.771,0.409,0.596,1.056,-1.253,-1.068,1.144,1.205
0.309,0.314,0.585,0.333,0.253,-2.628,-1.336,-0.291,1.591,1.27
0.424,0.314,0.544,0.06,1.207,-2.628,1.325,0.097,2.914,3.073
0.332,0.866,0.454,0.312,-1.266,-0.852,-1.336,0.988,1.37,1.806
0.484,0.637,0.129,0.777,-0.581,0.8,2.247,0.938,-0.147,-0.133
0.025,0.984,0.808,0.356,0.349,1.056,0.387,0.813,1.029,1.311
0.062,0.163,0.074,0.173,0.725,-0.369,1.034,-0.291,1.126,1.075
0.003,0.101,0.186,0.557,0.981,0.174,0.983,1.856,0.226,0.225
0.935,0.79,0.123,0.255,0.596,-0.852,-0.959,-0.748,2.426,1.982
0.965,0.637,0.929,0.421,0.349,0.8,-1.039,-1.748,3.188,3.991
0.808,0.826,0.832,0.865,-0.055,-1.132,-0.921,1.123,1.586,2.31
0.783,0.78,0.409,0.609,0.596,-1.24,-0.083,2.268,1.129,1.497
0.223,0.355,0.406,0.132,-0.823,0.174,0.387,-1.282,1.908,2.28
0.383,0.163,0.275,0.224,-0.765,0.97,-0.086,-2.15,2.053,1.858
0.034,0.866,0.226,0.158,0.596,-0.177,-1.19,-0.483,1.369,1.965
0.223,0.637,0.853,0.301,-0.507,1.056,0.671,0.66,1.889,2.387
0.129,0.101,0.331,0.37,0.314,1.331,1.112,0.217,1.513,1.126
0.069,0.163,0.949,0.543,0.596,-0.177,-0.196,1.046,1.276,1.24
0.366,0.79,0.252,0.931,0.772,0.208,2.513,0.729,-0.81,-0.656
0.808,0.237,0.949,0.781,0.58,-0.369,0.919,0.712,1.843,2.028
0.003,0.069,0.02,0.965,0.314,-2.628,1.878,0.313,-1.047,-0.616
0.366,0.738,0.544,0.333,-1.22,1.331,-0.712,1.443,1.337,0.773
0.015,0.738,0.373,0.06,-2.243,-0.177,0.478,-2.15,1.96,2.752
0.309,0.984,0.889,0.705,-1.22,0.8,0.663,0.66,0.68,0.443
0.034,0.935,0.889,0.191,-1.22,-0.177,1.747,1.046,0.999,1.111
0.905,0.915,0.853,0.777,0.259,0.208,-0.347,-0.246,1.822,1.48
0.935,0.355,0.912,0.003,0.908,1.856,0.014,0.097,8.33,6.941
0.102,0.637,0.147,0.016,0.596,-0.696,0.568,-0.748,3.306,4.505
0.672,0.041,0.129,0.981,0.002,-0.47,-0.347,-0.291,1.134,1.664
0.44,0.614,0.889,0.931,0.136,0.723,0.737,0.777,0.816,0.787
0.44,0.069,0,0.675,-0.055,-2.628,-0.712,-0.798,0.897,0.856
0.069,0.78,0.439,0.05,-0.409,-0.177,0.204,-0.394,2.353,2.123
0.396,0.722,0.252,0.229,-1.22,-2.628,-0.616,-0.973,1.341,1.724
0.85,0.637,0.808,0.929,-0.958,1.143,-1.336,-0.394,1.462,1.171
0.129,0.562,0.299,0.08,-0.84,0.398,-1.648,-0.899,2.636,2.422
0.583,0.637,0.728,0.981,0.848,-0.177,-0.921,0.184,1.259,0.974
0.712,0.806,0.544,0.502,-1.508,0.208,0.775,-1.127,1.192,0.876
0.223,0.844,0.364,0.343,2.365,-0.369,0.478,0.335,0.988,1.004
0.418,0.514,0.454,0.21,2.365,0.8,-0.124,-0.305,2.495,2.097
0.117,0.984,0.534,0.042,-0.409,0.398,-1.336,-0.58,3.123,3.966
0.75,0.355,0.889,0.381,1.04,-1.087,-0.347,2.268,2.752,1.946
0.424,0.844,0.749,0.627,-0.581,-2.628,1.747,0.729,0.106,0.114
0.003,0.775,0.37,0.543,0.401,-0.177,0.204,-0.412,-0.207,-0.127
0.309,0.526,0.316,0.145,0.349,-2.628,1.747,-0.483,1.09,0.727
0.332,0.237,0.471,0.731,1.04,-2.628,0.737,-0.394,0.387,0.215
0.117,0.436,0.514,0.965,-0.224,1.331,0.671,1.178,0.256,0.243
0.661,0.436,0.669,0.872,0.908,-0.369,-2.435,1.443,2.022,3.022
0.117,0.78,0.845,0.589,2.365,-0.177,1.112,0.097,0.697,0.61
0.799,0.069,0.203,0.312,-0.254,0.97,1.112,-0.748,2.837,1.532
0.152,0.637,0.187,0.882,-2.028,0.398,-0.805,-0.086,-0.075,-0.069
0.571,0.826,0.462,0.285,0.956,-0.369,0.775,-0.217,1.539,0.921
0.358,0.738,0.252,0.707,0.349,0.97,-0.347,-0.412,0.337,0.311
0.974,0.526,0.02,0.365,-2.028,-0.852,0.133,0.499,1.959,1.625
0.635,0.244,0.316,0.317,-0.581,-2.628,1.498,0.335,1.217,1.703
0.672,0.009,0.76,0.936,1.599,0.208,0.983,-0.412,1.837,1.213
0.062,0.826,0.691,0.115,0.349,0.723,-0.404,-1.557,2.109,1.106
0.359,0.946,0.67,0.361,-0.507,-2.628,0.602,-0.161,0.718,0.496
0.492,0.436,0.38,0.644,-0.581,-2.628,-0.988,1.443,0.868,0.961
0.75,0.314,0.349,0.535,1.58,-0.47,-0.347,1.257,1.949,1.873
0.44,0.915,0.302,0.214,-0.765,-0.852,-2.435,-0.291,2.137,1.5
0.947,0.95,0.771,0.651,0.725,0.109,1.297,0.184,1.422,1.817
0.418,0.738,0.691,0.261,-0.625,0.97,0.339,-0.58,1.996,2.115
0.965,0.637,0.732,0.609,-0.11,-0.696,-0.196,-0.291,2.009,1.189
0.764,0.946,0.462,0.179,-1.22,-0.177,0.919,0.888,2.079,1.792
0.808,0.637,0.506,0.514,0.725,1.056,0.614,0.003,1.952,2.428
0.998,0.637,0.506,0.003,-0.765,-1.052,-1.039,-0.161,7.319,7.054
0.276,0.272,0.889,0.382,-0.507,-1.052,-0.805,-1.172,1.877,1.627
0.307,0.29,0.401,0.49,0.401,0.723,0.523,1.795,0.892,0.919
0.157,0.637,0.808,0.075,-1.22,-1.052,1.232,-0.394,2.26,2.891
0.129,0.314,0.771,0.622,-0.409,-0.925,-1.039,-0.445,0.966,1.235
0.309,0.436,0.697,0.244,-0.224,-0.925,-1.253,-0.469,2.091,2.095
0.276,0.614,0.942,0.577,-0.765,-0.177,-0.712,0.572,1.36,1.262
0.192,0.562,0.226,0.476,-0.055,1.856,1.498,-1.127,1.07,0.572
0.896,0.866,0.224,0.904,0.229,-2.628,-1.19,1.443,0.971,0.702
0.635,0.866,0.889,0.158,1.66,0.97,0.523,0.66,3.511,3.158
0.828,0.218,0.252,0.508,0.136,-0.369,0.133,0.938,1.728,2.47
0.424,0.984,0.103,0.245,-1.508,0.208,0.339,0.335,1.129,0.921
0.808,0.637,0.008,0.872,0.981,-0.437,-1.807,0.572,1.528,2.245
0.332,0.218,0.67,0.731,0.349,-0.696,0.133,-1.172,0.801,0.968
0.025,0.101,0.281,0.281,2.365,-1.24,1.373,-1.448,1.016,1.521
0.117,0.101,0.568,0.777,-0.507,-0.696,1.878,0.729,-0.159,-0.221
0.876,0.71,0.58,0.684,-0.958,-0.369,1.112,-1.127,1.124,1.357
0.034,0.806,0.252,0.15,-0.581,-0.696,-0.347,-0.899,1.158,0.784
0.672,0.101,0.479,0.265,0.002,-0.437,-0.083,0.335,2.462,2.712
0.309,0.436,0.122,0.718,-0.409,0.208,0.339,0.097,0.176,0.208
0.556,0.548,0.221,0.514,1.04,-0.369,-2.435,1.257,1.905,2.515
0.44,0.79,0.771,0.229,-2.028,-2.628,0.775,0.938,1.498,1.733
0.672,0.425,0.617,0.803,-0.129,0.208,-0.083,2.268,1.237,0.953
0.492,0.009,0.221,0.589,-0.254,0.208,-0.347,-0.973,1.518,1.924
0.069,0.806,0.976,0.665,-3,-0.852,-0.669,-1.584,0.706,0.648
0.025,0.254,0.424,0.35,0.308,1.856,-0.083,-0.161,1.126,0.599
0.85,0.355,0.331,0.872,-2.028,0.208,1.498,1.046,0.793,1.07
0.952,0.899,0.051,0.841,-0.409,0.208,1.747,-1.282,0.485,0.65
0.209,0.218,0.883,0.45,-2.028,0.398,0.775,-0.58,1.305,1.454
0.583,0.866,0.415,0.453,-1.22,-0.696,0.315,-0.316,0.949,1.217
0.309,0.637,0.349,0.869,0.981,-0.47,0.4,-0.748,0.065,0.083
0.524,0.637,0.252,0.649,1.31,-0.177,-0.515,-0.217,1.066,1.413
0.025,0.101,0.918,0.698,0.596,-0.696,0.093,-0.291,0.834,0.8
0.289,0.806,0.715,0.222,0.076,-1.087,-1.486,-1.172,1.993,2.667
0.371,0.984,0.712,0.348,0.002,0.208,1.232,1.348,0.909,1.128
0.157,0.237,0,0.778,-0.409,1.856,-0.196,0.66,0.387,0.373
0.808,0.163,0.989,0.301,-2.028,0.208,-0.347,-1.557,3.395,2.314
0.192,0.71,0.577,0.169,-0.641,-0.177,-1.336,0.572,2.01,2.777
0.003,0.562,0.989,0.514,0.401,-0.369,0.568,-0.412,0.692,0.783
0.289,0.866,0.67,0.291,-0.66,-0.696,-0.083,-1.282,1.243,0.793
0.468,0.866,0.629,0.398,0.25,1.856,-1.688,1.178,1.285,1.88
0.624,0.562,0.172,0.649,-0.581,-0.696,-0.347,0.097,0.901,0.712
0.069,0.355,0.454,0.841,0.002,-0.852,-0.083,-1.282,-0.149,-0.108
0.538,0.935,0.063,0.333,0.076,1.331,1.232,1.856,1.645,1.209
0.905,0.314,0.901,0.627,-0.765,-0.177,-0.196,0.097,2.434,1.884
0.411,0.101,0.739,0.74,1.207,1.856,0.614,0.42,2.026,1.91
0.289,0.29,0.765,0.945,-0.507,0.8,0.983,2.268,0.504,0.417
0.332,0.562,0.889,0.763,1.329,-0.696,-1.19,-0.072,1.479,1.624
0.289,0.726,0.733,0.333,0.259,0.208,1.067,0.217,1.02,1.456
0.192,0.548,0.912,0.557,0.908,-0.437,0.919,0.097,0.895,0.642
0.157,0.614,0.439,0.291,-1.22,1.856,-1.648,1.443,0.975,0.641
0.905,0.069,0.11,0.348,2.365,0.617,1.067,0.217,2.756,3.574
0.764,0.95,0.486,0.528,0.725,0.617,-0.108,-1.448,1.469,1.32
0.016,0.806,0.733,0.748,-1.508,-2.628,-0.669,-0.217,-0.102,-0.064
0.974,0.101,0.415,0.817,1.329,-2.628,-0.364,2.027,1.971,2.858
0.672,0.614,0.495,0.115,-0.085,-0.177,-2.435,1.123,3.577,2.642
0.672,0.935,0.585,0.627,-0.507,-0.177,0.775,-0.161,0.835,0.93
0.635,0.866,0.02,0.896,-1.508,-0.852,-1.648,0.729,0.764,0.93
0.069,0.254,0.074,0.794,-0.889,0.398,0.523,0.42,-0.258,-0.129
0.712,0.637,0.733,0.514,-0.889,0.617,-0.872,0.729,2.107,1.952
0.309,0.71,0.415,0.794,0.245,-0.696,0.093,0.729,0.034,0.03
0.635,0.163,0.349,0.074,0.725,-0.696,-0.669,0.888,3.633,3.172
0.093,0.218,0.087,0.748,-0.581,-0.925,-1.648,-0.973,0.405,0.352
0.309,0.163,0.387,0.427,-0.507,-0.696,-0.347,0.288,1.204,1.792
0.424,0.314,0.156,0.532,1.391,1.856,-0.669,0.66,1.395,1.998
0.58,0.436,0.728,0.965,0.772,-1.132,-0.669,-1.068,1.066,0.775
0.828,0.637,0.715,0.044,-3,1.856,-0.369,-0.445,4.673,2.898
0.518,0.163,0.65,0.229,1.391,-2.628,0.903,-0.748,2.195,2.078
0.27,0.637,0.25,0.979,0.401,-0.696,0.133,-0.161,-0.323,-0.25
0.712,0.614,0.103,0.996,0.314,-0.177,1.373,1.123,0.118,0.082
0.235,0.163,0.949,0.218,-0.254,1.331,0.523,0.097,2.828,3.315
0.152,0.899,0.273,0.182,-0.262,1.331,-2.435,0.729,0.889,0.536
0.235,0.514,0.187,0.026,0.058,-2.628,0.919,-0.445,2.876,2.747
0.359,0.009,0.187,0.229,2.365,-0.177,-1.21,0.66,2.896,3.721
0.672,0.637,0.67,0.757,0.076,0.398,1.684,0.813,0.707,1.01
0.808,0.314,0.544,0.514,1.04,0.398,-0.364,-2.15,2.253,2.933
0.712,0.738,0.67,0.772,0.596,-0.696,0.387,1.771,0.98,0.643
0.75,0.314,0.901,0.145,0.596,0.398,1.878,1.24,3.047,4.113
0.424,0.637,0.27,0.189,-0.601,-0.696,0.277,1.348,1.573,1.037
0.85,0.101,0.949,0.979,0.238,0.208,-0.805,-0.394,2.437,3.155
0.974,0.526,0.299,0.532,-0.765,-2.628,-2.435,0.335,2.265,3.383
0.538,0.272,0.158,0.174,-0.085,-2.628,0.775,0.335,1.752,1.062
0.016,0.355,0.582,0.921,-0.958,-0.852,0.093,-1.448,-0.258,-0.22
0.583,0.915,0.087,0.353,0.136,-0.749,-0.347,2.027,1.2,1.103
0.332,0.562,0.208,0.682,-1.508,0.8,-0.347,0.66,0.555,0.424
0.709,0.009,0.901,0.387,-1.508,-0.852,-0.616,0.003,3.078,3.878
0.302,0.254,0.808,0.09,0.076,-0.437,1.232,-1.448,2.704,2.586
0.223,0.614,0.989,0.921,1.66,0.69,1.747,-0.748,0.636,0.817
0.484,0.254,0.281,0.232,1.207,-0.177,-0.471,2.268,2.296,3.139
0.223,0.637,0.439,0.837,-0.18,1.056,-0.959,-0.58,0.005,0.004
0.85,0.163,0.147,0.21,0.981,1.331,-2.435,-0.58,2.728,2.308
0.332,0.009,0.629,0.863,-0.581,-0.177,0.204,-0.161,0.984,0.715
0.672,0.254,0.103,0.872,0.136,-0.177,-0.872,0.472,1.13,0.93
0.455,0.355,0.561,0.985,0.401,0.109,0.478,-0.394,0.444,0.636
0.157,0.514,0.853,0.985,-0.625,-0.723,0.204,-0.017,0.182,0.207
0.832,0.272,0.838,0.417,0.848,0.97,-1.048,-0.19,2.747,3.645
0.484,0.526,0.518,0.573,-2.243,0.69,-0.471,0.003,1.275,1.03
0.974,0.355,0.853,0.965,1.599,1.856,-0.196,-1.448,2.621,3.862
0.974,0.29,0.826,0.96,0.725,0.208,-2.435,-0.899,2.738,2.402
0.712,0.637,0,0.099,0.981,-0.177,1.498,-0.899,2.562,3.75
0.371,0.844,0.217,0.622,-0.765,1.856,0.339,-0.748,0.729,1.005
0.776,0.355,0.76,0.609,-1.22,-2.628,-0.712,1.178,1.865,2.484
0.366,0.425,0.387,0.099,-0.765,1.331,-1.039,0.499,2.547,2.416
0.209,0.79,0.087,0.196,-2.243,-2.628,0.023,0.777,0.866,0.779
0.583,0.526,0.415,0.016,-2.028,-0.177,0.919,1.795,4.366,4.929
0.492,0.355,0.116,0.075,0.401,-2.628,1.684,-1.448,2.15,1.182
0.069,0,0.845,0.551,-2.028,-2.628,-0.921,0.097,1.451,1.009
0.876,0.526,0.949,0.654,0.401,0.208,1.878,-0.161,1.679,1.114
0.424,0.866,0.226,0.855,-0.581,-0.852,1.112,0.288,-0.358,-0.29
0.27,0.562,0.605,0.027,-0.085,1.331,0.671,-0.973,4.127,3.328
0.876,0.95,0.889,0.003,-0.601,-0.696,-0.083,-1.448,7.2,10.291
0.79,0.436,0.853,0.732,0.401,0.208,-0.745,-0.445,2.083,1.306
0.332,0.726,0.424,0.08,-2.028,-0.369,-1.807,1.348,2.971,1.776
0.712,0.866,0.808,0.823,0.136,1.331,-1.807,-0.58,1.138,0.766
0.025,0.436,0.475,0.06,0.002,-2.628,0.671,-0.161,1.961,1.519
0.832,0.254,0.757,0.96,0.596,-0.852,0.204,0.097,1.503,2.146
0.484,0.637,0.415,0.582,1.207,1.331,-0.471,0.003,1.226,1.323
0.106,0.915,0.043,0.543,0.596,-2.628,-0.196,-0.748,-0.352,-0.228
0.157,0.844,0.156,0.092,-0.958,-0.723,1.232,0.328,1.337,0.834
0.332,0.738,0.302,0.471,0.048,-0.696,0.775,-0.161,0.297,0.339
0.952,0.726,0.808,0.174,0.002,0.8,-0.347,-0.229,3.574,4.092
0.424,0.218,0.568,0.35,0.002,-1.24,0.014,0.777,1.561,1.112
0.396,0.355,0.697,0.586,1.66,-2.628,-0.805,2.003,1.467,1.753
0.157,0.967,0.506,0.361,0.076,-1.052,0.339,-0.017,0.376,0.333
0.069,0.101,0.715,0.301,0.136,0.723,-1.07,0.097,1.987,1.04
0.583,0.935,0.623,0.566,-1.22,-1.24,1.498,-0.58,0.497,0.404
0.672,0.826,0.901,0.285,-1.22,-0.437,0.671,-2.691,2.157,2.456
0.672,0.548,0.754,0.487,0.725,1.331,0.775,1.443,2.212,3.113
0.034,0.101,0.203,0.888,0.401,-2.628,-0.083,1.856,-0.333,-0.447
0.492,0.355,0.754,0.684,-0.507,-0.177,0.523,0.499,1.088,1.533
0.85,0.844,0.58,0.498,-0.085,-0.696,-0.124,0.572,1.654,1.524
0.371,0.637,0.349,0.069,-0.581,-0.696,1.878,0.003,2.051,2.989
0.034,0.637,0.087,0.644,0.136,1.331,-0.138,-1.068,-0.049,-0.057
0.876,0.29,0.949,0.841,0.908,-0.925,-1.253,2.027,2.622,3.76
0.538,0.806,0.979,0.921,1.04,0.617,-1.336,1.046,1.872,1.298
0.832,0.218,0.942,0.455,0.076,-0.696,1.373,0.217,2.264,1.752
0.799,0.06,0.989,0.659,0.401,-2.628,-0.669,-0.394,2.566,3.342
0.905,0.101,0.585,0.285,0.981,-1.132,-0.616,0.729,3.223,2.682
0.764,0.806,0.872,0.634,-1.266,0.8,0.671,-0.161,1.691,1.214
0.583,0.254,0.912,0.718,-1.594,-0.177,-1.336,0.097,2.121,2.743
0.808,0.101,0.074,0.841,-1.22,-0.696,-1.648,-0.394,1.78,2.612
0.468,0.562,0.65,0.174,-0.765,-0.177,-0.515,0.813,2.423,2.673
0.182,0.637,0.715,0.348,-1.508,0.208,-0.818,-1.172,1.372,1.375
0.905,0.355,0.387,0.139,0.401,0.208,1.034,0.097,2.912,3.555
0.974,0.314,0.585,0.968,1.207,1.751,-1.07,0.988,1.995,2.776
0.776,0.436,0.585,0.214,0.896,-0.369,0.568,-1.448,2.633,3.036
0.538,0.436,0.872,0.2,-1.266,0.617,-0.347,-0.072,2.932,3.346
0.876,0.355,0.008,0.099,-0.002,0.398,0.334,-1.748,3.279,1.786
0.223,0.826,0.331,0.794,-1.22,-0.177,-0.515,-1.557,-0.019,-0.024
0.034,0.95,0.901,0.777,0.981,-0.177,-1.648,0.988,0.826,0.904
0.223,0.069,0.439,0.755,-0.224,-0.177,0.023,-1.068,0.599,0.346
0.459,0.78,0.949,0.707,-1.508,-0.177,-0.471,-0.973,1.336,0.802
0.935,0.95,0.415,0.552,-2.028,-0.696,-0.471,-0.19,1.593,1.524
0.672,0.915,0.187,0.726,0.401,-0.925,-0.083,-1.448,0.573,0.319
0.276,0.29,0.439,0.707,0.076,-0.369,0.568,2.027,0.304,0.416
0.034,0.163,0.129,0.245,0.401,-2.628,0.339,0.003,0.719,0.944
0.712,0.866,0.409,0.803,-0.409,-2.628,-0.712,0.097,0.724,0.415
0.016,0.738,0.901,0.514,0.772,-1.132,-0.196,0.335,0.595,0.88
0.672,0.526,0.387,0.107,0.136,1.856,-0.669,-0.033,3.137,4.13
0.025,0.041,0.929,0.604,-0.581,-0.852,-0.347,0.217,1.232,1.037
0.624,0.637,0.187,0.21,-0.66,0.8,-1.807,0.572,2.656,3.823
0.157,0.06,0.65,0.099,-0.262,-1.052,-0.515,2.027,2.831,3.829
0.672,0.254,0.697,0.463,-0.958,-0.369,-0.471,1.348,2.099,1.694
0.583,0.355,0.901,0.027,0.401,-0.437,-0.712,0.856,5.075,7.24
0.712,0.637,0.053,0.238,1.207,1.143,-1.07,-1.448,2.214,1.221
0.75,0.637,0.733,0.703,-0.224,0.109,-0.471,-1.557,1.631,2.15
0.219,0.915,0.544,0.325,2.057,0.208,-0.921,0.729,1.577,1.496
0.062,0.254,0.379,0.778,0.076,-0.369,-0.616,-0.305,0.153,0.213
0.935,0.844,0.568,0.257,1.04,0.69,-1.19,-0.899,3.197,1.752
0.003,0.95,0.226,0.027,-2.028,-0.369,-1.19,-0.748,3.012,1.857
0.635,0.866,0.771,0.261,-0.224,-0.437,-1.19,-0.19,2.494,1.822
0.952,0.29,0.486,0.859,-0.765,-0.369,1.373,1.856,1.163,1.647
